elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
1.62343,20.6937,13.3298,1.76254,32.6751,20.3666,1.84293,13.895,0.0803947,6.19347,0,0.291019,8.51608,0.462663,0.449616,261.290009,282.869995,272.080002,980.000000,435.526,463.604,449.565,1637.65,177.485,657.654
1.64333,20.6109,13.6604,1.78261,32.4414,21.0164,1.87921,13.9309,0.0965981,5.9693,0,0.308176,8.76155,0.485165,0.466564,207.190002,285.450012,246.320007,1038.000000,446.099,475.001,460.55,1837.21,214.23,799.21
1.66325,20.4885,14.1894,1.80846,32.1776,21.6706,1.91696,13.8782,0.108501,5.66926,0,0.250592,9.02051,0.513668,0.497257,275.510010,301.640015,288.575012,980.000000,459.958,490.814,475.386,1793.83,186.811,813.83
1.68317,20.37,14.5873,1.83205,31.8761,22.3368,1.95779,13.8725,0.125737,6.65496,0,0.380842,9.32547,0.559034,0.538586,276.850006,305.769989,291.309998,1148.000000,474.991,508.323,491.657,1808.44,200.347,660.445
1.70313,20.2201,15.0739,1.85915,31.5321,23.0125,2.00237,13.8197,0.14322,6.43618,0,0.341463,9.50242,0.603957,0.578645,325.179993,383.790009,354.485001,1152.000000,483.449,519.283,501.366,1904.47,146.881,752.474
1.72303,20.0816,15.5205,1.88411,31.1527,23.6746,2.04974,13.7498,0.165624,6.51699,0,0.389491,9.69904,0.652628,0.624851,293.290009,318.070007,305.680008,1126.000000,492.951,531.608,512.28,1932.69,206.6,806.685
1.74296,19.9019,16.0421,1.92197,30.7291,24.3308,2.10079,13.6356,0.178825,6.39033,0,0.439848,9.94644,0.69774,0.66696,300.339996,317.739990,309.039993,1152.000000,504.419,545.605,525.012,2039.65,215.972,887.651
1.76289,19.6681,16.5371,1.95856,30.2549,24.9835,2.15523,13.5433,0.196671,6.14699,0,0.533887,10.1305,0.717733,0.687559,299.829987,335.209991,317.519989,1068.000000,515.167,558.101,536.634,1956.29,219.114,888.293
1.78293,19.4353,17.0413,2.00293,29.7386,25.6158,2.2113,13.4045,0.208373,7.6019,0,0.579454,10.4244,0.760008,0.72618,308.869995,334.140015,321.505005,1338.000000,528.233,573.136,550.685,2052.38,229.18,714.377
1.80268,19.2003,17.5244,2.04528,29.1822,26.2238,2.26784,13.2407,0.222567,6.21148,0,0.558412,10.3816,0.734318,0.70235,308.570007,345.109985,326.839996,1082.000000,527.966,571.997,549.981,1995.5,223.141,913.504
1.82262,19.0229,17.7977,2.07486,28.5865,26.8116,2.32157,13.142,0.246717,7.61075,0,0.554743,10.3961,0.664397,0.63763,303.029999,353.109985,328.069992,1368.000000,529.401,569.254,549.327,1968.47,221.257,600.467
1.8425,18.5638,18.5524,2.13587,27.9729,27.366,2.3695,12.8922,0.23363,6.45064,0,0.424577,10.552,0.61107,0.585311,317.179993,356.019989,336.599991,1287.000000,537.09,573.778,555.434,2166.18,218.834,879.184
1.86247,18.2752,18.9443,2.16492,27.3191,27.9103,2.41416,12.735,0.249235,7.04646,0,0.3963,10.7701,0.561473,0.543084,327.739990,338.750000,333.244995,1214.000000,549.876,584.049,566.963,2137.6,233.718,923.595
1.88232,17.9539,19.4057,2.19273,26.6354,28.4383,2.45464,12.5283,0.261902,6.89695,0,0.346986,10.8626,0.503324,0.485851,332.619995,317.989990,325.304993,1192.000000,556.615,587.344,571.98,2113.77,246.675,921.771
1.90229,17.5882,19.8422,2.22371,25.9265,28.9495,2.49098,12.3479,0.267274,7.88003,0,0.313985,10.979,0.444647,0.432516,330.510010,350.040009,340.275009,1382.000000,563.868,591.088,577.478,2116.04,237.203,734.037
1.92217,17.2225,20.3079,2.25023,25.2095,29.4366,2.52235,12.1295,0.272126,6.31233,0,0.317694,10.9465,0.386697,0.375706,336.019989,345.109985,340.564987,1126.000000,564.285,588.068,576.177,2066.21,235.612,940.205
1.94211,16.875,20.7183,2.27305,24.4705,29.9116,2.5505,11.9251,0.277442,7.83521,0,0.219366,11.0371,0.350921,0.341437,325.779999,394.070007,359.925003,1155.000000,569.664,591.224,580.444,2122.62,220.519,967.616
1.962,16.4579,21.1736,2.29417,23.7229,30.3662,2.57691,11.7168,0.282735,7.00569,0,0.219763,10.9857,0.350562,0.341468,328.000000,347.029999,337.514999,1254.000000,567.003,588.25,577.627,2110.62,240.112,856.617
1.98191,16.0983,21.5588,2.3134,22.9597,30.8004,2.60511,11.5102,0.291711,6.83892,0,0.21957,10.931,0.388194,0.379719,326.290009,394.940002,360.615005,1155.000000,563.285,586.741,575.013,2100.04,214.398,945.036
2.00183,15.6674,22.0231,2.33644,22.1913,31.2026,2.63712,11.2617,0.300686,7.43196,0,0.285188,10.7431,0.451198,0.436848,316.059998,333.690002,324.875000,1283.000000,551.152,578.056,564.604,2124.38,239.729,841.379
2.02173,15.3194,22.3783,2.35621,21.4149,31.5657,2.67649,11.0257,0.320285,6.76306,0,0.326108,10.7182,0.592787,0.569422,314.309998,284.160004,299.235001,1053.000000,548.435,583.294,565.864,2042.78,266.629,989.776
2.04167,15.0501,22.6292,2.3817,20.6274,31.8791,2.72664,10.8012,0.344946,7.50689,0,0.421598,10.4883,0.726606,0.695391,300.769989,331.390015,316.080002,1294.000000,534.875,577.586,556.231,1948.22,240.151,654.215
2.06164,14.5265,23.1002,2.42365,19.8274,32.1353,2.78696,10.4754,0.363316,5.93826,0,0.540928,10.7625,0.891738,0.847951,302.149994,326.630005,314.389999,947.000000,544.433,595.997,570.215,2199.15,255.825,1252.15
2.08155,14.1705,23.3901,2.46351,18.9897,32.3321,2.85927,10.1579,0.395754,7.38696,0,0.587202,10.5573,1.00669,0.956887,336.290009,328.429993,332.360001,1218.000000,535.286,594.081,564.684,1917.68,232.324,699.679
2.10149,13.7817,23.6877,2.51955,18.1454,32.4551,2.93848,9.7933,0.418938,4.41637,0,0.741525,10.741,1.00301,0.955027,282.489990,333.329987,307.909988,903.000000,541.234,601.086,571.16,2173.99,263.25,1270.99
2.12143,13.4856,23.8597,2.56657,17.297,32.5305,3.00334,9.47154,0.436771,6.38369,0,0.884965,10.5801,0.728144,0.694234,267.549988,326.369995,296.959991,1086.000000,537.428,582.614,560.021,1927.56,263.061,841.56
