x,y,z,intensity,ring,angle_deg,range
3.04818,-5.69868,-1.12571,6,33,-61.858,6.56
2.76252,-5.16462,-1.12449,7,34,-61.858,5.964
2.53337,-4.73622,-1.12621,10,35,-61.858,5.488
2.32719,-4.35076,-1.1219,7,36,-61.858,5.06
2.16228,-4.04246,-1.12316,8,37,-61.858,4.72
1.56343,-2.92288,-1.12359,12,38,-61.858,3.5
1.1498,-2.1496,-1.12296,10,39,-61.858,2.684
0,0,0,0,0,0,0
33.5019,-62.6329,14.0591,10,1,-61.858,72.408
35.3468,-66.082,10.8299,14,2,-61.858,75.72
39.2971,-73.4673,7.61319,3,3,-61.858,83.664
24.9965,-46.7318,2.96669,3,4,-61.858,53.08
28.735,-53.7211,2.33191,22,5,-61.858,60.968
23.8834,-53.7061,1.90054,19,6,-66.025,58.808
32.213,-50.9402,1.594,15,7,-57.692,60.292
27.3994,-51.2242,1.19351,10,8,-61.858,58.104
22.7801,-51.2251,0.820977,24,9,-66.025,56.068
30.7928,-48.6945,0.50377,15,10,-57.692,57.616
25.9373,-48.4907,0.157391,9,11,-61.858,54.992
21.5537,-48.4673,-0.160133,10,12,-66.025,53.044
29.5016,-46.6525,-0.492279,12,13,-57.692,55.2
25.1347,-46.9903,-0.789688,10,14,-61.858,53.296
21.0162,-47.2586,-1.07165,12,15,-66.025,51.732
18.9477,-29.9631,-0.94318,1,16,-57.692,35.464
15.4867,-28.953,-1.06857,2,17,-61.858,32.852
12.4069,-27.8991,-1.1735,1,18,-66.025,30.556
12.3726,-19.5655,-1.02528,12,19,-57.692,23.172
10.3238,-19.3008,-1.09962,2,20,-61.858,21.916
8.38176,-18.8479,-1.15722,3,21,-66.025,20.66
6.75342,-10.6796,-0.783454,17,22,-57.692,12.66
7.5273,-14.0725,-1.08407,4,23,-61.858,15.996
6.16121,-13.8546,-1.11906,4,24,-66.025,15.204
6.72583,-10.6359,-1.00276,18,25,-57.692,12.624
5.99079,-11.2,-1.08734,5,26,-61.858,12.748
4.99822,-11.2394,-1.12529,5,27,-66.025,12.352
5.8983,-9.32732,-1.07468,5,28,-57.692,11.088
5.02754,-9.39917,-1.10097,5,29,-61.858,10.716
4.35279,-8.13769,-1.11663,5,30,-61.858,9.296
3.79543,-7.09569,-1.11589,5,31,-61.858,8.124
3.38305,-6.32472,-1.12269,7,32,-61.858,7.26
3.04818,-5.69868,-1.12571,6,33,-61.858,6.56
2.76252,-5.16462,-1.12449,7,34,-61.858,5.964
2.53337,-4.73622,-1.12621,10,35,-61.858,5.488
2.32719,-4.35076,-1.1219,7,36,-61.858,5.06
2.16228,-4.04246,-1.12316,8,37,-61.858,4.72
1.56343,-2.92288,-1.12359,12,38,-61.858,3.5
1.1498,-2.1496,-1.12296,10,39,-61.858,2.684
34.3856,-64.8282,19.726,2,0,-62.058,75.988
32.3766,-61.0405,13.6762,14,1,-62.058,70.436
40.7923,-76.9069,12.5805,2,2,-62.058,87.96
24.8958,-46.9368,4.85488,2,3,-62.058,53.352
30.2471,-57.0257,3.61346,5,4,-62.058,64.652
28.5099,-53.7505,2.32885,13,5,-62.058,60.888
23.6926,-53.7819,1.90028,16,6,-66.225,58.8
31.9457,-50.9101,1.58956,13,7,-57.892,60.124
27.198,-51.2772,1.19253,11,8,-62.058,58.056
22.6028,-51.308,0.821035,25,9,-66.225,56.072
30.5461,-48.6797,0.502511,17,10,-57.892,57.472
25.8429,-48.7223,0.157849,8,11,-62.058,55.152
21.3328,-48.4251,-0.159746,11,12,-66.225,52.916
29.2833,-46.6671,-0.491352,10,13,-57.892,55.096
24.9331,-47.007,-0.788503,10,14,-62.058,53.216
20.8269,-47.2767,-1.07041,12,15,-66.225,51.672
18.8345,-30.0155,-0.942754,1,16,-57.892,35.448
15.3631,-28.9645,-1.06701,1,17,-62.058,32.804
12.3707,-28.0813,-1.17934,1,18,-66.225,30.708
12.3998,-19.7609,-1.03325,4,19,-57.892,23.352
10.2807,-19.3826,-1.10223,3,20,-62.058,21.968
8.33524,-18.9209,-1.15991,3,21,-66.225,20.708
8.84021,-14.0882,-1.03124,5,22,-57.892,16.664
7.47439,-14.0917,-1.08352,5,23,-62.058,15.988
6.11924,-13.8906,-1.12024,5,24,-66.225,15.22
7.14644,-11.3889,-1.07139,9,25,-57.892,13.488
5.97593,-11.2666,-1.09177,5,26,-62.058,12.8
4.97019,-11.2823,-1.12784,5,27,-66.225,12.38
5.86782,-9.35122,-1.07507,5,28,-57.892,11.092
4.99657,-9.42017,-1.10138,6,29,-62.058,10.72
4.32436,-8.15283,-1.11663,6,30,-62.058,9.296
3.78364,-7.1334,-1.11974,5,31,-62.058,8.152
3.35725,-6.32951,-1.12146,9,32,-62.058,7.252
3.02642,-5.70581,-1.12502,8,33,-62.058,6.556
2.75552,-5.19505,-1.12902,4,34,-62.058,5.988
2.52049,-4.75196,-1.12785,7,35,-62.058,5.496
2.31382,-4.36231,-1.12278,8,36,-62.058,5.064
2.14634,-4.04655,-1.1222,10,37,-62.058,4.716
1.56032,-2.94171,-1.12873,9,38,-62.058,3.516
1.13719,-2.14397,-1.11794,11,39,-62.058,2.672
34.3856,-64.8282,19.726,2,0,-62.058,75.988
32.3766,-61.0405,13.6762,14,1,-62.058,70.436
35.0862,-66.1491,10.8208,7,2,-62.058,75.656
24.8958,-46.9368,4.85488,2,3,-62.058,53.352
30.2471,-57.0257,3.61346,5,4,-62.058,64.652
28.5099,-53.7505,2.32885,13,5,-62.058,60.888
23.6926,-53.7819,1.90028,16,6,-66.225,58.8
31.9457,-50.9101,1.58956,13,7,-57.892,60.124
27.198,-51.2772,1.19253,11,8,-62.058,58.056
22.6028,-51.308,0.821035,25,9,-66.225,56.072
30.5461,-48.6797,0.502511,17,10,-57.892,57.472
25.8429,-48.7223,0.157849,8,11,-62.058,55.152
21.3328,-48.4251,-0.159746,11,12,-66.225,52.916
29.2833,-46.6671,-0.491352,10,13,-57.892,55.096
24.9331,-47.007,-0.788503,10,14,-62.058,53.216
20.8269,-47.2767,-1.07041,12,15,-66.225,51.672
18.8345,-30.0155,-0.942754,1,16,-57.892,35.448
15.3631,-28.9645,-1.06701,1,17,-62.058,32.804
12.3707,-28.0813,-1.17934,1,18,-66.225,30.708
12.3998,-19.7609,-1.03325,4,19,-57.892,23.352
10.2807,-19.3826,-1.10223,3,20,-62.058,21.968
8.33524,-18.9209,-1.15991,3,21,-66.225,20.708
8.84021,-14.0882,-1.03124,5,22,-57.892,16.664
7.47439,-14.0917,-1.08352,5,23,-62.058,15.988
6.11924,-13.8906,-1.12024,5,24,-66.225,15.22
7.14644,-11.3889,-1.07139,9,25,-57.892,13.488
5.97593,-11.2666,-1.09177,5,26,-62.058,12.8
4.97019,-11.2823,-1.12784,5,27,-66.225,12.38
5.86782,-9.35122,-1.07507,5,28,-57.892,11.092
4.99657,-9.42017,-1.10138,6,29,-62.058,10.72
4.32436,-8.15283,-1.11663,6,30,-62.058,9.296
3.78364,-7.1334,-1.11974,5,31,-62.058,8.152
3.35725,-6.32951,-1.12146,9,32,-62.058,7.252
3.02642,-5.70581,-1.12502,8,33,-62.058,6.556
2.75552,-5.19505,-1.12902,4,34,-62.058,5.988
2.52049,-4.75196,-1.12785,7,35,-62.058,5.496
2.31382,-4.36231,-1.12278,8,36,-62.058,5.064
2.14634,-4.04655,-1.1222,10,37,-62.058,4.716
1.56032,-2.94171,-1.12873,9,38,-62.058,3.516
1.13719,-2.14397,-1.11794,11,39,-62.058,2.672
34.1645,-64.958,19.7291,5,0,-62.258,76
32.019,-60.8788,13.6149,12,1,-62.258,70.12
40.3228,-76.667,12.5182,4,2,-62.258,87.524
38.405,-73.0206,7.53893,1,3,-62.258,82.848
30.0311,-57.0992,3.61145,7,4,-62.258,64.616
28.1714,-53.5631,2.31646,13,5,-62.258,60.564
23.4903,-53.8313,1.89912,17,6,-66.425,58.764
31.734,-50.967,1.58786,11,7,-58.092,60.06
26.9686,-51.2762,1.19031,12,8,-62.258,57.948
22.4107,-51.3572,0.820567,24,9,-66.425,56.04
30.3401,-48.7283,0.501916,16,10,-58.092,57.404
25.6149,-48.7025,0.157494,9,11,-62.258,55.028
21.138,-48.4406,-0.159553,9,12,-66.425,52.852
29.0631,-46.6774,-0.490389,11,13,-58.092,54.988
24.7297,-47.0195,-0.787258,9,14,-62.258,53.132
20.6377,-47.2942,-1.06917,11,15,-66.425,51.612
18.7592,-30.1286,-0.944243,1,16,-58.092,35.504
15.381,-29.2444,-1.07534,1,17,-62.258,33.06
12.2838,-28.1499,-1.18041,1,18,-66.425,30.736
0,0,0,0,19,0,0
10.2242,-19.4396,-1.10343,2,20,-62.258,21.992
8.27553,-18.9645,-1.16081,3,21,-66.425,20.724
8.75933,-14.0681,-1.02752,7,22,-58.092,16.604
7.40286,-14.0753,-1.08027,12,23,-62.258,15.94
6.07391,-13.9192,-1.12083,5,24,-66.425,15.228
7.10453,-11.4104,-1.07107,6,25,-58.092,13.484
5.92544,-11.2662,-1.08972,5,26,-62.258,12.776
4.93237,-11.3032,-1.1282,4,27,-66.425,12.384
5.84146,-9.38179,-1.07623,6,28,-58.092,11.104
4.97662,-9.46221,-1.10425,6,29,-62.258,10.748
4.30327,-8.18194,-1.11855,5,30,-62.258,9.312
3.75502,-7.13955,-1.11864,5,31,-62.258,8.144
3.34065,-6.35169,-1.12331,6,32,-62.258,7.264
3.01199,-5.7268,-1.12708,7,33,-62.258,6.568
2.73188,-5.19421,-1.12675,6,34,-62.258,5.976
2.4966,-4.74687,-1.12457,8,35,-62.258,5.48
2.30221,-4.37726,-1.12456,8,36,-62.258,5.072
2.1322,-4.05402,-1.1222,9,37,-62.258,4.716
1.54475,-2.93708,-1.12488,7,38,-62.258,3.504
1.14322,-2.17365,-1.13133,10,39,-62.258,2.704
33.1144,-62.9614,19.1227,2,0,-62.258,73.664
32.019,-60.8788,13.6149,12,1,-62.258,70.12
40.3228,-76.667,12.5182,4,2,-62.258,87.524
33.9734,-64.5946,6.669,3,3,-62.258,73.288
30.0311,-57.0992,3.61145,7,4,-62.258,64.616
28.1714,-53.5631,2.31646,13,5,-62.258,60.564
23.4903,-53.8313,1.89912,17,6,-66.425,58.764
31.734,-50.967,1.58786,11,7,-58.092,60.06
26.9686,-51.2762,1.19031,12,8,-62.258,57.948
22.4107,-51.3572,0.820567,24,9,-66.425,56.04
30.3401,-48.7283,0.501916,16,10,-58.092,57.404
25.6149,-48.7025,0.157494,9,11,-62.258,55.028
21.138,-48.4406,-0.159553,9,12,-66.425,52.852
29.0631,-46.6774,-0.490389,11,13,-58.092,54.988
24.7297,-47.0195,-0.787258,9,14,-62.258,53.132
20.6377,-47.2942,-1.06917,11,15,-66.425,51.612
18.7592,-30.1286,-0.944243,1,16,-58.092,35.504
15.381,-29.2444,-1.07534,1,17,-62.258,33.06
12.2838,-28.1499,-1.18041,1,18,-66.425,30.736
0,0,0,0,19,0,0
10.2242,-19.4396,-1.10343,2,20,-62.258,21.992
8.27553,-18.9645,-1.16081,3,21,-66.425,20.724
8.75933,-14.0681,-1.02752,7,22,-58.092,16.604
7.40286,-14.0753,-1.08027,12,23,-62.258,15.94
6.07391,-13.9192,-1.12083,5,24,-66.425,15.228
7.10453,-11.4104,-1.07107,6,25,-58.092,13.484
5.92544,-11.2662,-1.08972,5,26,-62.258,12.776
4.93237,-11.3032,-1.1282,4,27,-66.425,12.384
5.84146,-9.38179,-1.07623,6,28,-58.092,11.104
4.97662,-9.46221,-1.10425,6,29,-62.258,10.748
4.30327,-8.18194,-1.11855,5,30,-62.258,9.312
3.75502,-7.13955,-1.11864,5,31,-62.258,8.144
3.34065,-6.35169,-1.12331,6,32,-62.258,7.264
3.01199,-5.7268,-1.12708,7,33,-62.258,6.568
2.73188,-5.19421,-1.12675,6,34,-62.258,5.976
2.4966,-4.74687,-1.12457,8,35,-62.258,5.48
2.30221,-4.37726,-1.12456,8,36,-62.258,5.072
2.1322,-4.05402,-1.1222,9,37,-62.258,4.716
1.54475,-2.93708,-1.12488,7,38,-62.258,3.504
1.14322,-2.17365,-1.13133,10,39,-62.258,2.704
32.9819,-63.2445,19.1736,9,0,-62.458,73.86
32.9167,-63.1195,14.0902,4,1,-62.458,72.568
38.638,-74.0903,12.0754,5,2,-62.458,84.428
33.79,-64.7941,6.67737,5,3,-62.458,73.38
29.7227,-56.9947,3.59826,4,4,-62.458,64.38
27.975,-53.6434,2.3157,12,5,-62.458,60.544
23.2642,-53.8249,1.89602,19,6,-66.625,58.668
31.5958,-51.1421,1.58987,11,7,-58.292,60.136
26.7487,-51.292,1.1885,12,8,-62.458,57.86
22.2266,-51.4241,0.820391,23,9,-66.625,56.028
30.1551,-48.8101,0.501672,15,10,-58.292,57.376
25.4226,-48.749,0.157356,9,11,-62.458,54.98
20.9402,-48.448,-0.159336,10,12,-66.625,52.78
28.8495,-46.6969,-0.489533,10,13,-58.292,54.892
24.5229,-47.0239,-0.785895,8,14,-62.458,53.04
20.4551,-47.3255,-1.06825,12,15,-66.625,51.568
18.7359,-30.3266,-0.948392,1,16,-58.292,35.66
15.2418,-29.227,-1.07274,1,17,-62.458,32.98
12.233,-28.3027,-1.18502,1,18,-66.625,30.856
12.3288,-19.9558,-1.03891,3,19,-58.292,23.48
10.1877,-19.5354,-1.10684,3,20,-62.458,22.06
8.2695,-19.1326,-1.16932,2,21,-66.625,20.876
8.76683,-14.1903,-1.03421,5,22,-58.292,16.712
7.3869,-14.1648,-1.08515,10,23,-62.458,16.012
6.03953,-13.9732,-1.12348,4,24,-66.625,15.264
7.04999,-11.4114,-1.06885,5,25,-58.292,13.456
5.88976,-11.2939,-1.09041,5,26,-62.458,12.784
4.89289,-11.3203,-1.1282,4,27,-66.625,12.384
5.80658,-9.39873,-1.07584,5,28,-58.292,11.1
4.94724,-9.48658,-1.10507,7,29,-62.458,10.756
4.27652,-8.20043,-1.11903,6,30,-62.458,9.316
3.73741,-7.16667,-1.12084,5,31,-62.458,8.16
3.31115,-6.34929,-1.12084,10,32,-62.458,7.248
2.98834,-5.73029,-1.12571,8,33,-62.458,6.56
2.71555,-5.2072,-1.12751,5,34,-62.458,5.98
2.48183,-4.75902,-1.12539,8,35,-62.458,5.484
2.28511,-4.38181,-1.12367,11,36,-62.458,5.068
2.11803,-4.06143,-1.1222,11,37,-62.458,4.716
1.53974,-2.95253,-1.12873,10,38,-62.458,3.516
1.12555,-2.1583,-1.12128,9,39,-62.458,2.68
32.9819,-63.2445,19.1736,9,0,-62.458,73.86
31.9769,-61.3173,13.6879,3,1,-62.458,70.496
33.0291,-63.335,10.3225,1,2,-62.458,72.172
33.79,-64.7941,6.67737,5,3,-62.458,73.38
29.7227,-56.9947,3.59826,4,4,-62.458,64.38
27.975,-53.6434,2.3157,12,5,-62.458,60.544
23.2642,-53.8249,1.89602,19,6,-66.625,58.668
31.5958,-51.1421,1.58987,11,7,-58.292,60.136
26.7487,-51.292,1.1885,12,8,-62.458,57.86
22.2266,-51.4241,0.820391,23,9,-66.625,56.028
30.1551,-48.8101,0.501672,15,10,-58.292,57.376
25.4226,-48.749,0.157356,9,11,-62.458,54.98
20.9402,-48.448,-0.159336,10,12,-66.625,52.78
28.8495,-46.6969,-0.489533,10,13,-58.292,54.892
24.5229,-47.0239,-0.785895,8,14,-62.458,53.04
20.4551,-47.3255,-1.06825,12,15,-66.625,51.568
18.7359,-30.3266,-0.948392,1,16,-58.292,35.66
15.2418,-29.227,-1.07274,1,17,-62.458,32.98
12.233,-28.3027,-1.18502,1,18,-66.625,30.856
12.3288,-19.9558,-1.03891,3,19,-58.292,23.48
10.1877,-19.5354,-1.10684,3,20,-62.458,22.06
8.2695,-19.1326,-1.16932,2,21,-66.625,20.876
8.76683,-14.1903,-1.03421,5,22,-58.292,16.712
7.3869,-14.1648,-1.08515,10,23,-62.458,16.012
6.03953,-13.9732,-1.12348,4,24,-66.625,15.264
7.04999,-11.4114,-1.06885,5,25,-58.292,13.456
5.88976,-11.2939,-1.09041,5,26,-62.458,12.784
4.89289,-11.3203,-1.1282,4,27,-66.625,12.384
5.80658,-9.39873,-1.07584,5,28,-58.292,11.1
4.94724,-9.48658,-1.10507,7,29,-62.458,10.756
4.27652,-8.20043,-1.11903,6,30,-62.458,9.316
3.73741,-7.16667,-1.12084,5,31,-62.458,8.16
3.31115,-6.34929,-1.12084,10,32,-62.458,7.248
2.98834,-5.73029,-1.12571,8,33,-62.458,6.56
2.71555,-5.2072,-1.12751,5,34,-62.458,5.98
2.48183,-4.75902,-1.12539,8,35,-62.458,5.484
2.28511,-4.38181,-1.12367,11,36,-62.458,5.068
2.11803,-4.06143,-1.1222,11,37,-62.458,4.716
1.53974,-2.95253,-1.12873,10,38,-62.458,3.516
1.12555,-2.1583,-1.12128,9,39,-62.458,2.68
32.7077,-63.2563,19.1425,7,0,-62.658,73.74
0,0,0,0,1,0,0
34.4225,-66.5726,10.8305,10,2,-62.658,75.724
32.8776,-63.5847,6.54088,7,3,-62.658,71.88
37.934,-73.3637,4.6233,1,4,-62.658,82.72
27.883,-53.9254,2.32365,13,5,-62.658,60.752
23.0494,-53.8433,1.89382,17,6,-66.825,58.6
31.3691,-51.1737,1.58744,11,7,-58.492,60.044
26.5163,-51.2821,1.18612,12,8,-62.658,57.744
22.0328,-51.4683,0.819864,25,9,-66.825,55.992
29.9908,-48.9253,0.501777,18,10,-58.492,57.388
25.2284,-48.7913,0.157207,7,11,-62.658,54.928
20.7663,-48.5098,-0.1593,13,12,-66.825,52.768
28.6425,-46.7257,-0.488784,12,13,-58.492,54.808
24.3256,-47.0453,-0.784828,9,14,-62.658,52.968
20.2614,-47.3305,-1.06676,12,15,-66.825,51.496
18.7344,-30.5623,-0.953711,1,16,-58.492,35.86
15.193,-29.383,-1.07651,1,17,-62.658,33.096
10.6209,-24.8103,-1.03724,13,18,-66.825,27.008
0,0,0,0,19,0,0
10.1671,-19.6631,-1.11206,3,20,-62.658,22.164
8.21209,-19.1834,-1.17067,3,21,-66.825,20.9
8.7381,-14.2548,-1.03668,5,22,-58.492,16.752
7.38141,-14.2755,-1.09166,6,23,-62.658,16.108
5.99542,-14.0052,-1.12436,4,24,-66.825,15.276
7.01637,-11.4461,-1.0698,5,25,-58.492,13.468
5.85946,-11.3321,-1.09211,5,26,-62.658,12.804
4.85805,-11.3483,-1.1293,5,27,-66.825,12.396
5.77998,-9.42913,-1.077,6,28,-58.492,11.112
4.92141,-9.51793,-1.10672,6,29,-62.658,10.772
4.24604,-8.21178,-1.11855,5,30,-62.658,9.312
3.71965,-7.19375,-1.12303,5,31,-62.658,8.176
3.29986,-6.38187,-1.12455,6,32,-62.658,7.272
2.97556,-5.75469,-1.12845,7,33,-62.658,6.576
2.70096,-5.22362,-1.12902,8,34,-62.658,5.988
2.4652,-4.76766,-1.12539,7,35,-62.658,5.484
2.27517,-4.40015,-1.12633,10,36,-62.658,5.08
2.10741,-4.07571,-1.12411,10,37,-62.658,4.724
1.52943,-2.95789,-1.12873,7,38,-62.658,3.516
1.12635,-2.17835,-1.12965,12,39,-62.658,2.7
32.7077,-63.2563,19.1425,7,0,-62.658,73.74
0,0,0,0,1,0,0
34.4225,-66.5726,10.8305,10,2,-62.658,75.724
32.8776,-63.5847,6.54088,7,3,-62.658,71.88
29.5181,-57.0875,3.59759,4,4,-62.658,64.368
27.883,-53.9254,2.32365,13,5,-62.658,60.752
23.0494,-53.8433,1.89382,17,6,-66.825,58.6
31.3691,-51.1737,1.58744,11,7,-58.492,60.044
26.5163,-51.2821,1.18612,12,8,-62.658,57.744
22.0328,-51.4683,0.819864,25,9,-66.825,55.992
29.9908,-48.9253,0.501777,18,10,-58.492,57.388
25.2284,-48.7913,0.157207,7,11,-62.658,54.928
20.7663,-48.5098,-0.1593,13,12,-66.825,52.768
28.6425,-46.7257,-0.488784,12,13,-58.492,54.808
24.3256,-47.0453,-0.784828,9,14,-62.658,52.968
20.2614,-47.3305,-1.06676,12,15,-66.825,51.496
18.7344,-30.5623,-0.953711,1,16,-58.492,35.86
15.193,-29.383,-1.07651,1,17,-62.658,33.096
10.6209,-24.8103,-1.03724,13,18,-66.825,27.008
0,0,0,0,19,0,0
10.1671,-19.6631,-1.11206,3,20,-62.658,22.164
8.21209,-19.1834,-1.17067,3,21,-66.825,20.9
8.7381,-14.2548,-1.03668,5,22,-58.492,16.752
7.38141,-14.2755,-1.09166,6,23,-62.658,16.108
5.99542,-14.0052,-1.12436,4,24,-66.825,15.276
7.01637,-11.4461,-1.0698,5,25,-58.492,13.468
5.85946,-11.3321,-1.09211,5,26,-62.658,12.804
4.85805,-11.3483,-1.1293,5,27,-66.825,12.396
5.77998,-9.42913,-1.077,6,28,-58.492,11.112
4.92141,-9.51793,-1.10672,6,29,-62.658,10.772
4.24604,-8.21178,-1.11855,5,30,-62.658,9.312
3.71965,-7.19375,-1.12303,5,31,-62.658,8.176
3.29986,-6.38187,-1.12455,6,32,-62.658,7.272
2.97556,-5.75469,-1.12845,7,33,-62.658,6.576
2.70096,-5.22362,-1.12902,8,34,-62.658,5.988
2.4652,-4.76766,-1.12539,7,35,-62.658,5.484
2.27517,-4.40015,-1.12633,10,36,-62.658,5.08
2.10741,-4.07571,-1.12411,10,37,-62.658,4.724
1.52943,-2.95789,-1.12873,7,38,-62.658,3.516
1.12635,-2.17835,-1.12965,12,39,-62.658,2.7
32.4303,-63.2601,19.1092,8,0,-62.858,73.612
31.2795,-61.0152,13.5714,12,1,-62.858,69.896
34.1412,-66.5973,10.815,8,2,-62.858,75.616
33.4532,-65.2552,6.70067,2,3,-62.858,73.636
37.5957,-73.3358,4.61324,0,4,-62.858,82.54
27.6581,-53.9512,2.32059,12,5,-62.858,60.672
22.8333,-53.8571,1.89149,20,6,-67.025,58.528
31.1424,-51.2043,1.58501,20,7,-58.692,59.952
26.2586,-51.2213,1.18258,12,8,-62.858,57.572
21.8358,-51.5044,0.81922,22,9,-67.025,55.948
29.772,-48.9511,0.500972,15,10,-58.692,57.296
25.0013,-48.7687,0.156853,8,11,-62.858,54.804
20.6655,-48.744,-0.159831,9,12,-67.025,52.944
28.4231,-46.7331,-0.48782,11,13,-58.692,54.7
24.1302,-47.0694,-0.783821,9,14,-62.858,52.9
20.0664,-47.331,-1.06519,13,15,-67.025,51.42
18.6172,-30.6104,-0.953179,1,16,-58.692,35.84
15.0976,-29.4501,-1.07703,1,17,-62.858,33.112
10.5342,-24.8473,-1.03724,14,18,-67.025,27.008
12.2182,-20.0891,-1.04139,3,19,-58.692,23.536
10.1221,-19.7446,-1.11467,3,20,-62.858,22.216
8.1747,-19.2818,-1.17492,2,21,-67.025,20.976
8.69451,-14.2955,-1.03743,4,22,-58.692,16.764
7.36976,-14.3758,-1.09735,4,23,-62.858,16.192
5.95273,-14.0408,-1.12554,5,24,-67.025,15.292
6.9888,-11.491,-1.07171,5,25,-58.692,13.492
5.82168,-11.356,-1.09245,5,26,-62.858,12.808
4.8184,-11.3652,-1.1293,5,27,-67.025,12.396
5.75324,-9.45945,-1.07817,5,28,-58.692,11.124
4.88815,-9.53505,-1.10672,5,29,-62.858,10.772
4.21735,-8.22655,-1.11855,5,30,-62.858,9.312
3.69271,-7.20316,-1.12248,5,31,-62.858,8.172
3.27395,-6.38632,-1.12331,6,32,-62.858,7.264
2.95366,-5.76153,-1.12777,8,33,-62.858,6.572
2.6863,-5.24001,-1.13052,3,34,-62.858,5.996
2.4539,-4.78668,-1.12785,7,35,-62.858,5.496
2.24557,-4.3803,-1.11924,7,36,-62.858,5.048
2.08963,-4.07612,-1.1222,12,37,-62.858,4.716
1.51909,-2.96321,-1.12873,11,38,-62.858,3.516
1.10714,-2.15964,-1.11794,10,39,-62.858,2.672
32.4303,-63.2601,19.1092,8,0,-62.858,73.612
31.2795,-61.0152,13.5714,12,1,-62.858,69.896
32.4923,-63.3808,10.2927,3,2,-62.858,71.964
32.7281,-63.8409,6.55544,5,3,-62.858,72.04
29.3423,-57.2364,3.60049,5,4,-62.858,64.42
27.6581,-53.9512,2.32059,12,5,-62.858,60.672
22.8333,-53.8571,1.89149,20,6,-67.025,58.528
31.1424,-51.2043,1.58501,20,7,-58.692,59.952
26.2586,-51.2213,1.18258,12,8,-62.858,57.572
21.8358,-51.5044,0.81922,22,9,-67.025,55.948
29.772,-48.9511,0.500972,15,10,-58.692,57.296
25.0013,-48.7687,0.156853,8,11,-62.858,54.804
20.6655,-48.744,-0.159831,9,12,-67.025,52.944
28.4231,-46.7331,-0.48782,11,13,-58.692,54.7
24.1302,-47.0694,-0.783821,9,14,-62.858,52.9
20.0664,-47.331,-1.06519,13,15,-67.025,51.42
18.6172,-30.6104,-0.953179,1,16,-58.692,35.84
15.0976,-29.4501,-1.07703,1,17,-62.858,33.112
10.5342,-24.8473,-1.03724,14,18,-67.025,27.008
12.2182,-20.0891,-1.04139,3,19,-58.692,23.536
10.1221,-19.7446,-1.11467,3,20,-62.858,22.216
8.1747,-19.2818,-1.17492,2,21,-67.025,20.976
8.69451,-14.2955,-1.03743,4,22,-58.692,16.764
7.36976,-14.3758,-1.09735,4,23,-62.858,16.192
5.95273,-14.0408,-1.12554,5,24,-67.025,15.292
6.9888,-11.491,-1.07171,5,25,-58.692,13.492
5.82168,-11.356,-1.09245,5,26,-62.858,12.808
4.8184,-11.3652,-1.1293,5,27,-67.025,12.396
5.75324,-9.45945,-1.07817,5,28,-58.692,11.124
4.88815,-9.53505,-1.10672,5,29,-62.858,10.772
4.21735,-8.22655,-1.11855,5,30,-62.858,9.312
3.69271,-7.20316,-1.12248,5,31,-62.858,8.172
3.27395,-6.38632,-1.12331,6,32,-62.858,7.264
2.95366,-5.76153,-1.12777,8,33,-62.858,6.572
2.6863,-5.24001,-1.13052,3,34,-62.858,5.996
2.4539,-4.78668,-1.12785,7,35,-62.858,5.496
2.24557,-4.3803,-1.11924,7,36,-62.858,5.048
2.08963,-4.07612,-1.1222,12,37,-62.858,4.716
1.51909,-2.96321,-1.12873,11,38,-62.858,3.516
1.10714,-2.15964,-1.11794,10,39,-62.858,2.672
32.0658,-63.0905,19.0241,5,0,-63.058,73.284
31.0592,-61.1101,13.5683,10,1,-63.058,69.88
33.8583,-66.6172,10.799,4,2,-63.058,75.504
33.1404,-65.2047,6.68356,2,3,-63.058,73.448
32.7505,-64.4377,4.04628,0,4,-63.058,72.396
27.4371,-53.9833,2.31784,11,5,-63.058,60.6
22.6173,-53.8702,1.88917,21,6,-67.225,58.456
30.9305,-51.2579,1.58332,16,7,-58.892,59.888
26.0779,-51.3091,1.1825,12,8,-63.058,57.568
21.6404,-51.5434,0.818634,22,9,-67.225,55.908
29.5969,-49.0478,0.500902,16,10,-58.892,57.288
24.8146,-48.8236,0.15675,8,11,-63.058,54.768
20.5649,-48.9818,-0.160374,10,12,-67.225,53.124
28.2081,-46.7464,-0.486929,10,13,-58.892,54.6
23.9331,-47.0892,-0.782754,10,14,-63.058,52.828
19.8841,-47.3602,-1.06428,11,15,-67.225,51.376
18.6425,-30.8943,-0.959988,1,16,-58.892,36.096
15.0309,-29.5739,-1.07963,1,17,-63.058,33.192
11.823,-28.1602,-1.17381,1,18,-67.225,30.564
12.1171,-20.0804,-1.03874,13,19,-58.892,23.476
10.0604,-19.7941,-1.11547,2,20,-63.058,22.232
8.13671,-19.3801,-1.17918,3,21,-67.225,21.052
8.67138,-14.3702,-1.04064,4,22,-58.892,16.816
7.32858,-14.4192,-1.09871,4,23,-63.058,16.212
5.91603,-14.0909,-1.1279,5,24,-67.225,15.324
6.95689,-11.5289,-1.07298,5,25,-58.892,13.508
5.79826,-11.4083,-1.09552,5,26,-63.058,12.844
4.78487,-11.3967,-1.13075,4,27,-67.225,12.412
5.71813,-9.47607,-1.07778,5,28,-58.892,11.12
