x,y,z,intensity,ring,angle_deg,range
10.6383,-14.7368,-1.01966,4,21,-54.175,18.204
10.7883,-11.1102,-0.960195,5,22,-45.842,15.516
9.51289,-11.3402,-1.00545,4,23,-50.008,14.836
8.29822,-11.4952,-1.04634,4,24,-54.175,14.216
8.72769,-8.98807,-0.998314,5,25,-45.842,12.568
7.76859,-9.26087,-1.03479,5,26,-50.008,12.132
6.87796,-9.52775,-1.075,5,27,-54.175,11.8
7.3607,-7.58029,-1.02893,5,28,-45.842,10.616
6.57947,-7.84333,-1.0574,6,29,-50.008,10.292
5.65292,-6.7388,-1.06426,6,30,-50.008,8.86
4.94502,-5.89492,-1.06699,6,31,-50.008,7.768
4.42941,-5.28026,-1.07878,5,32,-50.008,6.976
3.98123,-4.74599,-1.07903,7,33,-50.008,6.288
3.62282,-4.31874,-1.08226,7,34,-50.008,5.74
3.3161,-3.9531,-1.08189,8,35,-50.008,5.272
3.06825,-3.65763,-1.08553,7,36,-50.008,4.896
2.86142,-3.41108,-1.09079,9,37,-50.008,4.584
2.09137,-2.4931,-1.10305,10,38,-50.008,3.436
1.54804,-1.84541,-1.10957,103,39,-50.008,2.652
50.9577,-60.7462,21.3137,4,0,-50.008,82.104
50.9983,-60.7947,15.7064,8,1,-50.008,80.892
51.4609,-61.3461,11.5714,7,2,-50.008,80.904
73.0615,-87.096,10.3879,3,3,-50.008,114.156
38.3389,-45.7034,3.33937,2,4,-50.008,59.748
39.8427,-47.4962,2.37292,13,5,-50.008,62.04
36.0972,-50.004,1.99413,14,6,-54.175,61.704
41.2433,-42.4737,1.56576,13,7,-45.842,59.224
38.162,-45.4926,1.21997,16,8,-50.008,59.392
34.7825,-48.1828,0.870234,17,9,-54.175,59.432
39.2053,-40.375,0.492089,13,10,-45.842,56.28
35.9977,-42.9125,0.16031,6,11,-50.008,56.012
33.0863,-45.8332,-0.170651,10,12,-54.175,56.528
38.5115,-39.6604,-0.493029,13,13,-45.842,55.284
30.5471,-36.415,-0.704342,0,14,-50.008,47.536
25.3292,-35.0875,-0.896647,0,15,-54.175,43.284
20.7971,-21.4175,-0.794245,18,16,-45.842,29.864
17.9521,-21.4006,-0.909063,2,17,-50.008,27.948
15.1086,-20.9294,-0.992074,2,18,-54.175,25.832
14.0361,-14.4548,-0.892367,3,19,-45.842,20.168
12.2983,-14.6606,-0.961337,4,20,-50.008,19.16
10.6383,-14.7368,-1.01966,4,21,-54.175,18.204
10.7883,-11.1102,-0.960195,5,22,-45.842,15.516
9.51289,-11.3402,-1.00545,4,23,-50.008,14.836
8.29822,-11.4952,-1.04634,4,24,-54.175,14.216
8.72769,-8.98807,-0.998314,5,25,-45.842,12.568
7.76859,-9.26087,-1.03479,5,26,-50.008,12.132
6.87796,-9.52775,-1.075,5,27,-54.175,11.8
7.3607,-7.58029,-1.02893,5,28,-45.842,10.616
6.57947,-7.84333,-1.0574,6,29,-50.008,10.292
5.65292,-6.7388,-1.06426,6,30,-50.008,8.86
4.94502,-5.89492,-1.06699,6,31,-50.008,7.768
4.42941,-5.28026,-1.07878,5,32,-50.008,6.976
3.98123,-4.74599,-1.07903,7,33,-50.008,6.288
3.62282,-4.31874,-1.08226,7,34,-50.008,5.74
3.3161,-3.9531,-1.08189,8,35,-50.008,5.272
3.06825,-3.65763,-1.08553,7,36,-50.008,4.896
2.86142,-3.41108,-1.09079,9,37,-50.008,4.584
2.09137,-2.4931,-1.10305,10,38,-50.008,3.436
1.54804,-1.84541,-1.10957,103,39,-50.008,2.652
0,0,0,0,0,0,0
50.9716,-61.1954,15.7639,7,1,-50.208,81.188
51.2312,-61.5071,11.5679,10,2,-50.208,80.88
52.7264,-63.3022,7.52801,10,3,-50.208,82.728
41.7933,-50.1761,3.65549,7,4,-50.208,65.404
39.6588,-47.6135,2.37184,14,5,-50.208,62.012
35.9364,-50.1492,1.99491,13,6,-54.375,61.728
41.142,-42.6664,1.56756,14,7,-46.042,59.292
38.0644,-45.6993,1.22194,14,8,-50.208,59.488
34.6025,-48.2877,0.869941,19,9,-54.375,59.412
39.0392,-40.4856,0.491774,14,10,-46.042,56.244
35.9065,-43.1086,0.160573,7,11,-50.208,56.104
32.9401,-45.9679,-0.170723,10,12,-54.375,56.552
38.3756,-39.7974,-0.493064,13,13,-46.042,55.288
0,0,0,0,14,0,0
25.2834,-35.283,-0.899382,0,15,-54.375,43.416
20.7361,-21.5044,-0.794777,1,16,-46.042,29.884
17.9694,-21.5737,-0.913746,2,17,-50.208,28.092
15.0378,-20.9852,-0.992227,2,18,-54.375,25.836
14.0438,-14.5641,-0.896084,3,19,-46.042,20.252
12.2675,-14.728,-0.962943,4,20,-50.208,19.192
10.5775,-14.7608,-1.01876,4,21,-54.375,18.188
10.7495,-11.1478,-0.960195,5,22,-46.042,15.516
9.48091,-11.3826,-1.00627,4,23,-50.208,14.848
8.27663,-11.55,-1.0487,5,24,-54.375,14.248
8.7101,-9.03283,-0.999903,5,25,-46.042,12.588
7.74386,-9.29712,-1.03582,5,26,-50.208,12.144
6.84466,-9.5517,-1.075,5,27,-54.375,11.8
7.35078,-7.62313,-1.03126,5,28,-46.042,10.64
6.55714,-7.87236,-1.05823,5,29,-50.208,10.3
5.62682,-6.75544,-1.06378,5,30,-50.208,8.856
4.92442,-5.91215,-1.06699,5,31,-50.208,7.768
4.39577,-5.27747,-1.07506,9,32,-50.208,6.952
3.96968,-4.76592,-1.08041,7,33,-50.208,6.296
3.60521,-4.32834,-1.0815,9,34,-50.208,5.736
3.3098,-3.97367,-1.08435,8,35,-50.208,5.284
3.05297,-3.66532,-1.08465,9,36,-50.208,4.892
2.84453,-3.41508,-1.08889,8,37,-50.208,4.576
2.08265,-2.50039,-1.10305,7,38,-50.208,3.436
1.53694,-1.84522,-1.10622,112,39,-50.208,2.644
0,0,0,0,0,0,0
50.9716,-61.1954,15.7639,7,1,-50.208,81.188
51.2312,-61.5071,11.5679,10,2,-50.208,80.88
52.7264,-63.3022,7.52801,10,3,-50.208,82.728
41.7933,-50.1761,3.65549,7,4,-50.208,65.404
39.6588,-47.6135,2.37184,14,5,-50.208,62.012
35.9364,-50.1492,1.99491,13,6,-54.375,61.728
41.142,-42.6664,1.56756,14,7,-46.042,59.292
38.0644,-45.6993,1.22194,14,8,-50.208,59.488
34.6025,-48.2877,0.869941,19,9,-54.375,59.412
39.0392,-40.4856,0.491774,14,10,-46.042,56.244
35.9065,-43.1086,0.160573,7,11,-50.208,56.104
32.9401,-45.9679,-0.170723,10,12,-54.375,56.552
38.3756,-39.7974,-0.493064,13,13,-46.042,55.288
0,0,0,0,14,0,0
25.2834,-35.283,-0.899382,0,15,-54.375,43.416
20.7361,-21.5044,-0.794777,1,16,-46.042,29.884
17.9694,-21.5737,-0.913746,2,17,-50.208,28.092
15.0378,-20.9852,-0.992227,2,18,-54.375,25.836
14.0438,-14.5641,-0.896084,3,19,-46.042,20.252
12.2675,-14.728,-0.962943,4,20,-50.208,19.192
10.5775,-14.7608,-1.01876,4,21,-54.375,18.188
10.7495,-11.1478,-0.960195,5,22,-46.042,15.516
9.48091,-11.3826,-1.00627,4,23,-50.208,14.848
8.27663,-11.55,-1.0487,5,24,-54.375,14.248
8.7101,-9.03283,-0.999903,5,25,-46.042,12.588
7.74386,-9.29712,-1.03582,5,26,-50.208,12.144
6.84466,-9.5517,-1.075,5,27,-54.375,11.8
7.35078,-7.62313,-1.03126,5,28,-46.042,10.64
6.55714,-7.87236,-1.05823,5,29,-50.208,10.3
5.62682,-6.75544,-1.06378,5,30,-50.208,8.856
4.92442,-5.91215,-1.06699,5,31,-50.208,7.768
4.39577,-5.27747,-1.07506,9,32,-50.208,6.952
3.96968,-4.76592,-1.08041,7,33,-50.208,6.296
3.60521,-4.32834,-1.0815,9,34,-50.208,5.736
3.3098,-3.97367,-1.08435,8,35,-50.208,5.284
3.05297,-3.66532,-1.08465,9,36,-50.208,4.892
2.84453,-3.41508,-1.08889,8,37,-50.208,4.576
2.08265,-2.50039,-1.10305,7,38,-50.208,3.436
1.53694,-1.84522,-1.10622,112,39,-50.208,2.644
0,0,0,0,0,0,0
50.6452,-61.2369,15.729,6,1,-50.408,81.008
50.9329,-61.5849,11.549,7,2,-50.408,80.748
52.4214,-63.3846,7.516,7,3,-50.408,82.596
41.7019,-50.4233,3.66287,7,4,-50.408,65.536
39.5,-47.7609,2.3723,13,5,-50.408,62.024
35.7681,-50.2841,1.9953,14,6,-54.575,61.74
41.0066,-42.8242,1.56809,14,7,-46.242,59.312
37.9276,-45.8597,1.22268,13,8,-50.408,59.524
34.4291,-48.4016,0.869824,20,9,-54.575,59.404
38.9695,-40.6968,0.492683,12,10,-46.242,56.348
35.7737,-43.2553,0.160653,7,11,-50.408,56.132
32.8166,-46.1348,-0.170916,10,12,-54.575,56.616
38.2502,-39.9456,-0.493243,14,13,-46.242,55.308
30.7663,-37.2006,-0.715366,1,14,-50.408,48.28
0,0,0,0,15,0,0
20.8932,-21.8192,-0.803713,1,16,-46.242,30.22
17.922,-21.6702,-0.915178,2,17,-50.408,28.136
15.078,-21.1972,-0.999755,2,18,-54.575,26.032
13.9624,-14.5813,-0.894137,3,19,-46.242,20.208
12.2414,-14.8016,-0.96495,4,20,-50.408,19.232
10.5513,-14.8335,-1.02123,4,21,-54.575,18.232
10.7243,-11.1996,-0.961432,5,22,-46.242,15.536
9.46655,-11.4464,-1.00898,4,23,-50.408,14.888
8.25014,-11.5984,-1.05047,5,24,-54.575,14.272
8.67025,-9.05454,-0.99895,5,25,-46.242,12.576
7.72152,-9.33638,-1.03718,5,26,-50.408,12.16
6.81358,-9.57878,-1.07536,5,27,-54.575,11.804
7.2663,-7.58836,-1.02312,4,28,-46.242,10.556
6.53723,-7.9044,-1.05946,5,29,-50.408,10.312
5.60068,-6.77198,-1.0633,6,30,-50.408,8.852
4.92395,-5.95373,-1.07139,5,31,-50.408,7.8
4.39496,-5.3141,-1.07939,5,32,-50.408,6.98
3.95051,-4.77671,-1.07972,5,33,-50.408,6.292
3.58257,-4.33181,-1.07924,6,34,-50.408,5.724
3.3009,-3.99124,-1.08599,8,35,-50.408,5.292
3.03518,-3.66995,-1.08287,7,36,-50.408,4.884
2.84249,-3.43696,-1.0927,8,37,-50.408,4.592
2.07633,-2.51056,-1.10433,9,38,-50.408,3.44
1.52817,-1.84777,-1.10455,121,39,-50.408,2.64
0,0,0,0,0,0,0
50.6452,-61.2369,15.729,6,1,-50.408,81.008
50.9329,-61.5849,11.549,7,2,-50.408,80.748
52.4214,-63.3846,7.516,7,3,-50.408,82.596
41.7019,-50.4233,3.66287,7,4,-50.408,65.536
39.5,-47.7609,2.3723,13,5,-50.408,62.024
35.7681,-50.2841,1.9953,14,6,-54.575,61.74
41.0066,-42.8242,1.56809,14,7,-46.242,59.312
37.9276,-45.8597,1.22268,13,8,-50.408,59.524
34.4291,-48.4016,0.869824,20,9,-54.575,59.404
38.9695,-40.6968,0.492683,12,10,-46.242,56.348
35.7737,-43.2553,0.160653,7,11,-50.408,56.132
32.8166,-46.1348,-0.170916,10,12,-54.575,56.616
38.2502,-39.9456,-0.493243,14,13,-46.242,55.308
30.7663,-37.2006,-0.715366,1,14,-50.408,48.28
0,0,0,0,15,0,0
20.8932,-21.8192,-0.803713,1,16,-46.242,30.22
17.922,-21.6702,-0.915178,2,17,-50.408,28.136
15.078,-21.1972,-0.999755,2,18,-54.575,26.032
13.9624,-14.5813,-0.894137,3,19,-46.242,20.208
12.2414,-14.8016,-0.96495,4,20,-50.408,19.232
10.5513,-14.8335,-1.02123,4,21,-54.575,18.232
10.7243,-11.1996,-0.961432,5,22,-46.242,15.536
9.46655,-11.4464,-1.00898,4,23,-50.408,14.888
8.25014,-11.5984,-1.05047,5,24,-54.575,14.272
8.67025,-9.05454,-0.99895,5,25,-46.242,12.576
7.72152,-9.33638,-1.03718,5,26,-50.408,12.16
6.81358,-9.57878,-1.07536,5,27,-54.575,11.804
7.2663,-7.58836,-1.02312,4,28,-46.242,10.556
6.53723,-7.9044,-1.05946,5,29,-50.408,10.312
5.60068,-6.77198,-1.0633,6,30,-50.408,8.852
4.92395,-5.95373,-1.07139,5,31,-50.408,7.8
4.39496,-5.3141,-1.07939,5,32,-50.408,6.98
3.95051,-4.77671,-1.07972,5,33,-50.408,6.292
3.58257,-4.33181,-1.07924,6,34,-50.408,5.724
3.3009,-3.99124,-1.08599,8,35,-50.408,5.292
3.03518,-3.66995,-1.08287,7,36,-50.408,4.884
2.84249,-3.43696,-1.0927,8,37,-50.408,4.592
2.07633,-2.51056,-1.10433,9,38,-50.408,3.44
1.52817,-1.84777,-1.10455,121,39,-50.408,2.64
50.4953,-61.4915,21.3885,3,0,-50.608,82.392
0,0,0,0,1,0,0
50.6775,-61.7133,11.5399,6,2,-50.608,80.684
51.9698,-63.2871,7.48288,20,3,-50.608,82.232
41.5864,-50.6426,3.66823,8,4,-50.608,65.632
39.3635,-47.9355,2.37414,11,5,-50.608,62.072
35.5554,-50.3564,1.99323,16,6,-54.775,61.676
40.8652,-42.9757,1.56841,15,7,-46.442,59.324
37.7952,-46.0258,1.22358,15,8,-50.608,59.568
34.2576,-48.5183,0.869765,18,9,-54.775,59.4
38.9513,-40.963,0.494257,9,10,-46.442,56.528
35.7063,-43.4819,0.161031,8,11,-50.608,56.264
32.7015,-46.3144,-0.171158,11,12,-54.775,56.696
38.1299,-40.0992,-0.493492,16,13,-46.442,55.336
30.7149,-37.4036,-0.717203,1,14,-50.608,48.404
0,0,0,0,15,0,0
20.9271,-22.0079,-0.807968,1,16,-46.442,30.38
17.9072,-21.8068,-0.9183,2,17,-50.608,28.232
15.0016,-21.2464,-0.999601,2,18,-54.775,26.028
13.9362,-14.656,-0.89573,3,19,-46.442,20.244
12.1973,-14.8535,-0.965552,4,20,-50.608,19.244
10.5202,-14.8996,-1.02324,4,21,-54.775,18.268
10.6797,-11.2312,-0.960937,5,22,-46.442,15.528
9.4468,-11.504,-1.01114,4,23,-50.608,14.92
8.2119,-11.6303,-1.05076,5,24,-54.775,14.276
8.64683,-9.09342,-0.999903,6,25,-46.442,12.588
7.69395,-9.36943,-1.03787,5,26,-50.608,12.168
6.78699,-9.61227,-1.07646,6,27,-54.775,11.816
7.30286,-7.68004,-1.03203,7,28,-46.442,10.648
6.50707,-7.9241,-1.05905,5,29,-50.608,10.308
5.58456,-6.8007,-1.06474,6,30,-50.608,8.864
4.89056,-5.95557,-1.06864,4,31,-50.608,7.78
4.36886,-5.32025,-1.07754,10,32,-50.608,6.968
3.92381,-4.77829,-1.07697,5,33,-50.608,6.276
3.56992,-4.34733,-1.07999,10,34,-50.608,5.728
3.29688,-4.01484,-1.08927,8,35,-50.608,5.308
3.0273,-3.68655,-1.08465,10,36,-50.608,4.892
2.82801,-3.44386,-1.09175,8,37,-50.608,4.588
2.07476,-2.52658,-1.10818,7,38,-50.608,3.452
1.51941,-1.85029,-1.10288,120,39,-50.608,2.636
50.4953,-61.4915,21.3885,3,0,-50.608,82.392
0,0,0,0,1,0,0
50.6775,-61.7133,11.5399,6,2,-50.608,80.684
51.9698,-63.2871,7.48288,20,3,-50.608,82.232
41.5864,-50.6426,3.66823,8,4,-50.608,65.632
39.3635,-47.9355,2.37414,11,5,-50.608,62.072
35.5554,-50.3564,1.99323,16,6,-54.775,61.676
40.8652,-42.9757,1.56841,15,7,-46.442,59.324
37.7952,-46.0258,1.22358,15,8,-50.608,59.568
34.2576,-48.5183,0.869765,18,9,-54.775,59.4
38.9513,-40.963,0.494257,9,10,-46.442,56.528
35.7063,-43.4819,0.161031,8,11,-50.608,56.264
32.7015,-46.3144,-0.171158,11,12,-54.775,56.696
38.1299,-40.0992,-0.493492,16,13,-46.442,55.336
30.7149,-37.4036,-0.717203,1,14,-50.608,48.404
0,0,0,0,15,0,0
20.9271,-22.0079,-0.807968,1,16,-46.442,30.38
17.9072,-21.8068,-0.9183,2,17,-50.608,28.232
15.0016,-21.2464,-0.999601,2,18,-54.775,26.028
13.9362,-14.656,-0.89573,3,19,-46.442,20.244
12.1973,-14.8535,-0.965552,4,20,-50.608,19.244
10.5202,-14.8996,-1.02324,4,21,-54.775,18.268
10.6797,-11.2312,-0.960937,5,22,-46.442,15.528
9.4468,-11.504,-1.01114,4,23,-50.608,14.92
8.2119,-11.6303,-1.05076,5,24,-54.775,14.276
8.64683,-9.09342,-0.999903,6,25,-46.442,12.588
7.69395,-9.36943,-1.03787,5,26,-50.608,12.168
6.78699,-9.61227,-1.07646,6,27,-54.775,11.816
7.30286,-7.68004,-1.03203,7,28,-46.442,10.648
6.50707,-7.9241,-1.05905,5,29,-50.608,10.308
5.58456,-6.8007,-1.06474,6,30,-50.608,8.864
4.89056,-5.95557,-1.06864,4,31,-50.608,7.78
4.36886,-5.32025,-1.07754,10,32,-50.608,6.968
3.92381,-4.77829,-1.07697,5,33,-50.608,6.276
3.56992,-4.34733,-1.07999,10,34,-50.608,5.728
3.29688,-4.01484,-1.08927,8,35,-50.608,5.308
3.0273,-3.68655,-1.08465,10,36,-50.608,4.892
2.82801,-3.44386,-1.09175,8,37,-50.608,4.588
2.07476,-2.52658,-1.10818,7,38,-50.608,3.452
1.51941,-1.85029,-1.10288,120,39,-50.608,2.636
0,0,0,0,0,0,0
51.5455,-63.2191,16.1452,11,1,-50.808,83.152
50.5068,-61.9451,11.5502,8,2,-50.808,80.756
51.746,-63.465,7.48252,9,3,-50.808,82.228
41.5179,-50.9205,3.67785,10,4,-50.808,65.804
39.2439,-48.1315,2.37705,13,5,-50.808,62.148
35.3657,-50.4606,1.99245,19,6,-54.975,61.652
40.7588,-43.1646,1.5701,13,7,-46.642,59.388
37.6545,-46.1822,1.22424,15,8,-50.808,59.6
34.0811,-48.6277,0.86959,17,9,-54.975,59.388
38.7943,-41.0842,0.494082,10,10,-46.642,56.508
35.6073,-43.6714,0.161272,9,11,-50.808,56.348
32.5396,-46.4282,-0.171158,12,12,-54.975,56.696
38.0034,-40.2466,-0.493671,18,13,-46.642,55.356
30.7383,-37.6997,-0.720819,1,14,-50.808,48.648
0,0,0,0,15,0,0
20.9215,-22.1564,-0.810734,1,16,-46.642,30.484
17.8966,-21.9497,-0.921683,2,17,-50.808,28.336
14.9732,-21.3641,-1.00267,2,18,-54.975,26.108
13.9234,-14.7452,-0.898208,3,19,-46.642,20.3
12.1277,-14.8743,-0.964147,5,20,-50.808,19.216
10.4842,-14.9591,-1.02481,4,21,-54.975,18.296
10.6541,-11.2829,-0.962175,5,22,-46.642,15.548
9.40911,-11.54,-1.01142,4,23,-50.808,14.924
8.18957,-11.6851,-1.05312,5,24,-54.975,14.308
8.61777,-9.12644,-1.00022,6,25,-46.642,12.592
7.66119,-9.39623,-1.03787,5,26,-50.808,12.168
6.7534,-9.63591,-1.07646,5,27,-54.975,11.816
7.30608,-7.73732,-1.0363,6,28,-46.642,10.692
6.48691,-7.95601,-1.06028,5,29,-50.808,10.32
5.57083,-6.83246,-1.06666,5,30,-50.808,8.88
4.88727,-5.9941,-1.07249,5,31,-50.808,7.808
4.36774,-5.3569,-1.08187,6,32,-50.808,6.996
3.91209,-4.79806,-1.07835,6,33,-50.808,6.284
3.56217,-4.3689,-1.08226,7,34,-50.808,5.74
3.27543,-4.01722,-1.08681,7,35,-50.808,5.296
3.02427,-3.70919,-1.0882,6,36,-50.808,4.908
2.82088,-3.45973,-1.09365,10,37,-50.808,4.596
2.04917,-2.51325,-1.09919,1,38,-50.808,3.424
1.51524,-1.85839,-1.10455,129,39,-50.808,2.64
0,0,0,0,0,0,0
51.5455,-63.2191,16.1452,11,1,-50.808,83.152
50.5068,-61.9451,11.5502,8,2,-50.808,80.756
51.746,-63.465,7.48252,9,3,-50.808,82.228
41.5179,-50.9205,3.67785,10,4,-50.808,65.804
39.2439,-48.1315,2.37705,13,5,-50.808,62.148
35.3657,-50.4606,1.99245,19,6,-54.975,61.652
40.7588,-43.1646,1.5701,13,7,-46.642,59.388
37.6545,-46.1822,1.22424,15,8,-50.808,59.6
34.0811,-48.6277,0.86959,17,9,-54.975,59.388
38.7943,-41.0842,0.494082,10,10,-46.642,56.508
35.6073,-43.6714,0.161272,9,11,-50.808,56.348
32.5396,-46.4282,-0.171158,12,12,-54.975,56.696
38.0034,-40.2466,-0.493671,18,13,-46.642,55.356
30.7383,-37.6997,-0.720819,1,14,-50.808,48.648
0,0,0,0,15,0,0
20.9215,-22.1564,-0.810734,1,16,-46.642,30.484
17.8966,-21.9497,-0.921683,2,17,-50.808,28.336
14.9732,-21.3641,-1.00267,2,18,-54.975,26.108
13.9234,-14.7452,-0.898208,3,19,-46.642,20.3
12.1277,-14.8743,-0.964147,5,20,-50.808,19.216
10.4842,-14.9591,-1.02481,4,21,-54.975,18.296
10.6541,-11.2829,-0.962175,5,22,-46.642,15.548
9.40911,-11.54,-1.01142,4,23,-50.808,14.924
8.18957,-11.6851,-1.05312,5,24,-54.975,14.308
8.61777,-9.12644,-1.00022,6,25,-46.642,12.592
7.66119,-9.39623,-1.03787,5,26,-50.808,12.168
6.7534,-9.63591,-1.07646,5,27,-54.975,11.816
7.30608,-7.73732,-1.0363,6,28,-46.642,10.692
6.48691,-7.95601,-1.06028,5,29,-50.808,10.32
5.57083,-6.83246,-1.06666,5,30,-50.808,8.88
4.88727,-5.9941,-1.07249,5,31,-50.808,7.808
4.36774,-5.3569,-1.08187,6,32,-50.808,6.996
3.91209,-4.79806,-1.07835,6,33,-50.808,6.284
3.56217,-4.3689,-1.08226,7,34,-50.808,5.74
3.27543,-4.01722,-1.08681,7,35,-50.808,5.296
3.02427,-3.70919,-1.0882,6,36,-50.808,4.908
2.82088,-3.45973,-1.09365,10,37,-50.808,4.596
2.04917,-2.51325,-1.09919,1,38,-50.808,3.424
1.51524,-1.85839,-1.10455,129,39,-50.808,2.64
51.1512,-63.1846,21.8526,6,0,-51.008,84.18
0,0,0,0,1,0,0
52.0638,-64.3118,11.9575,4,2,-51.008,83.604
52.5919,-64.9641,7.63757,5,3,-51.008,83.932
41.3877,-51.1241,3.68209,9,4,-51.008,65.88
39.0429,-48.2278,2.37506,14,5,-51.008,62.096
35.203,-50.6034,1.99323,18,6,-55.175,61.676
40.6435,-43.3446,1.57147,16,7,-46.842,59.44
37.4981,-46.3196,1.2244,15,8,-51.008,59.608
33.8952,-48.7234,0.86918,17,9,-55.175,59.36
38.5385,-41.0997,0.492648,7,10,-46.842,56.344
35.4144,-43.7457,0.161088,8,11,-51.008,56.284
32.3111,-46.4463,-0.170808,11,12,-55.175,56.58
37.8681,-40.3848,-0.493742,15,13,-46.842,55.364
30.7047,-37.928,-0.72313,1,14,-51.008,48.804
25.0213,-35.9674,-0.907833,0,15,-55.175,43.824
20.8741,-22.2614,-0.811905,1,16,-46.842,30.528
17.8702,-22.0742,-0.924285,2,17,-51.008,28.416
14.9556,-21.4983,-1.00651,1,18,-55.175,26.208
13.88,-14.8025,-0.898739,3,19,-46.842,20.312
12.1662,-15.0283,-0.971372,5,20,-51.008,19.36
10.4411,-15.0087,-1.02571,4,21,-55.175,18.312
10.6392,-11.3463,-0.964403,5,22,-46.842,15.584
9.3763,-11.5821,-1.01223,4,23,-51.008,14.936
8.15101,-11.7169,-1.05341,5,24,-55.175,14.312
8.61314,-9.18556,-1.0034,6,25,-46.842,12.632
7.65092,-9.4508,-1.04094,5,26,-51.008,12.204
6.72655,-9.66923,-1.07755,4,27,-55.175,11.828
7.21912,-7.69889,-1.02777,5,28,-46.842,10.604
6.46411,-7.98479,-1.0611,5,29,-51.008,10.328
5.54944,-6.85495,-1.06714,5,30,-51.008,8.884
4.8738,-6.02036,-1.07414,5,31,-51.008,7.82
4.33907,-5.35983,-1.07939,10,32,-51.008,6.98
3.8854,-4.79944,-1.0756,6,33,-51.008,6.268
3.55431,-4.39046,-1.08452,8,34,-51.008,5.752
3.25892,-4.02558,-1.08599,9,35,-51.008,5.292
3.00149,-3.70759,-1.08465,10,36,-51.008,4.892
2.80635,-3.46654,-1.0927,9,37,-51.008,4.592
1.55889,-1.92562,-0.839805,86,38,-51.008,2.616
1.50874,-1.86367,-1.10455,139,39,-51.008,2.64
51.1512,-63.1846,21.8526,6,0,-51.008,84.18
0,0,0,0,1,0,0
50.2728,-62.0995,11.5462,4,2,-51.008,80.728
51.469,-63.5771,7.47451,8,3,-51.008,82.14
41.3877,-51.1241,3.68209,9,4,-51.008,65.88
39.0429,-48.2278,2.37506,14,5,-51.008,62.096
35.203,-50.6034,1.99323,18,6,-55.175,61.676
40.6435,-43.3446,1.57147,16,7,-46.842,59.44
37.4981,-46.3196,1.2244,15,8,-51.008,59.608
33.8952,-48.7234,0.86918,17,9,-55.175,59.36
38.5385,-41.0997,0.492648,7,10,-46.842,56.344
35.4144,-43.7457,0.161088,8,11,-51.008,56.284
32.3111,-46.4463,-0.170808,11,12,-55.175,56.58
37.8681,-40.3848,-0.493742,15,13,-46.842,55.364
30.7047,-37.928,-0.72313,1,14,-51.008,48.804
25.0213,-35.9674,-0.907833,0,15,-55.175,43.824
20.8741,-22.2614,-0.811905,1,16,-46.842,30.528
17.8702,-22.0742,-0.924285,2,17,-51.008,28.416
14.9556,-21.4983,-1.00651,1,18,-55.175,26.208
13.88,-14.8025,-0.898739,3,19,-46.842,20.312
12.1662,-15.0283,-0.971372,5,20,-51.008,19.36
10.4411,-15.0087,-1.02571,4,21,-55.175,18.312
10.6392,-11.3463,-0.964403,5,22,-46.842,15.584
9.3763,-11.5821,-1.01223,4,23,-51.008,14.936
8.15101,-11.7169,-1.05341,5,24,-55.175,14.312
8.61314,-9.18556,-1.0034,6,25,-46.842,12.632
7.65092,-9.4508,-1.04094,5,26,-51.008,12.204
6.72655,-9.66923,-1.07755,4,27,-55.175,11.828
7.21912,-7.69889,-1.02777,5,28,-46.842,10.604
6.46411,-7.98479,-1.0611,5,29,-51.008,10.328
5.54944,-6.85495,-1.06714,5,30,-51.008,8.884
4.8738,-6.02036,-1.07414,5,31,-51.008,7.82
4.33907,-5.35983,-1.07939,10,32,-51.008,6.98
3.8854,-4.79944,-1.0756,6,33,-51.008,6.268
3.55431,-4.39046,-1.08452,8,34,-51.008,5.752
3.25892,-4.02558,-1.08599,9,35,-51.008,5.292
3.00149,-3.70759,-1.08465,10,36,-51.008,4.892
2.80635,-3.46654,-1.0927,9,37,-51.008,4.592
1.55889,-1.92562,-0.839805,86,38,-51.008,2.616
1.50874,-1.86367,-1.10455,139,39,-51.008,2.64
0,0,0,0,0,0,0
50.508,-62.8372,15.9573,11,1,-51.208,82.184
51.1024,-63.5767,11.7876,9,2,-51.208,82.416
51.2618,-63.775,7.47669,14,3,-51.208,82.164
41.2715,-51.3461,3.68768,8,4,-51.208,65.98
38.8643,-48.3513,2.37445,11,5,-51.208,62.08
35.0466,-50.7556,1.99439,16,6,-55.375,61.712
40.541,-43.5389,1.57338,15,7,-47.042,59.512
37.3387,-46.4533,1.22449,14,8,-51.208,59.612
33.6908,-48.7921,0.868301,11,9,-55.375,59.3
38.7192,-41.5823,0.49681,7,10,-47.042,56.82
35.3392,-43.9657,0.161443,8,11,-51.208,56.408
32.0829,-46.4634,-0.170457,11,12,-55.375,56.464
37.746,-40.5372,-0.493992,16,13,-47.042,55.392
30.6022,-38.0723,-0.723842,1,14,-51.208,48.852
24.8979,-36.0578,-0.907916,0,15,-55.375,43.828
20.8345,-22.3751,-0.813394,1,16,-47.042,30.584
17.8432,-22.1988,-0.926887,2,17,-51.208,28.496
14.9645,-21.6721,-1.0122,1,18,-55.375,26.356
13.861,-14.886,-0.900863,3,19,-47.042,20.36
12.1612,-15.1298,-0.975186,5,20,-51.208,19.436
10.409,-15.0747,-1.02772,4,21,-55.375,18.348
10.5805,-11.3629,-0.96267,5,22,-47.042,15.556
