try,kind,score,param.motor.kt_constant,param.inverter.max_phase_current,param.inverter.acceleration_delay_ms,param.inverter.efficiency,param.battery.max_discharge_current,param.battery.initial_soc,param.battery.min_voltage,param.transmission.viscous_drag_coeff,param.transmission.coulomb_drag,param.transmission.efficiency,param.transmission.t_max,param.transmission.kv,param.car.front_bearing_drag,param.steering.ackerman_factor,param.steering_motor.time_constant,param.aero.lift_coefficient,param.aero.drag_coefficient,param.aero.aero_balance_front,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_peak_scale,param.tire.lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.combined_slip_lateral_scale,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_y_rmse,yaw_rate_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error,warning
696,staged_genetic,31.90966235554698,0.7867064340316496,352.8918429843162,134.23328106289918,0.975733291431998,166.84545751408285,0.8538032958428364,341.89144463870934,0.012055326752127997,0.1006891640495908,0.99,383.26694000115856,68.21035298878967,0.22399773470223178,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.19012311232829268,0.027005293533236947,0.08337538164312222,1.8,1.3594782035817494,1.1305734743778748,0.8769670144974244,0.7264396501339003,69.42364425081338,1.2322993185139863,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,235669.61753813297,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,9.550611046439817,0.10675495796053469,3.06900574177598,3.065566478139121,0.14525292136006188,0.11579883080055707,176.88331656959696,451.58922440583723,165,,
697,staged_genetic,14.420255369874832,0.7249056414413072,379.9770602087911,26.163504497434047,0.9812439273040554,200.76577547458615,0.8786667939522437,336.6140388259631,0.0030412766600807105,1.1750456833195992,0.99,357.4426386332595,46.75016636888306,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.05333223093472155,0.08337538164312222,1.5508221545611334,1.0112587425212558,1.1305734743778748,0.8769670144974244,1.1220291015256263,47.11678965244462,1.3449674635920514,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,309689.9447023218,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.245793398670902,0.13057366432398815,1.2148765635069931,1.204511746091239,0.15835566957578823,0.11621110604135294,104.26835595289832,175.6521286661469,170,,
698,staged_genetic,13.341694573791298,0.7276561984240673,368.5537150934244,56.54178384807528,0.9745066147736485,146.75232552068044,0.8664408818376057,356.62471840294523,0.0,0.16149466631787007,0.9614510334430614,450.0,48.28462357765871,0.0026737172772307444,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1802323128232008,0.05570261509390123,0.08337538164312222,1.4439086287848713,1.622931470706212,1.1305734743778748,0.8769670144974244,0.7016006700678938,35.60379877776679,1.5526916502636485,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,346560.8760861249,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.2777819010348495,0.12597363616947976,1.1613823891694735,1.145930234946034,0.18881988907295005,0.18607561458333144,78.87759577963824,203.5991764168804,167,,
699,staged_genetic,13.896845079518988,0.7192282479689464,390.0,48.09884562436734,0.9865555221375666,177.65948917454043,0.9684998973184297,381.2580879238277,0.0,0.19823762593896732,0.9893540117155307,406.30549958383176,47.1040101586967,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18312832242577515,0.05700560126756805,0.08337538164312222,1.6926510258561192,1.554697321205753,1.1305734743778748,0.8769670144974244,1.1118657835250698,31.154744989045366,1.4381996945031497,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,355313.98067623615,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.0538454072681365,0.12832490249343423,1.1657786081413948,1.1548690774419041,0.15911372401076163,0.1440701906217019,86.37961696055362,208.44235198541466,165,,
700,staged_genetic,11.364356030354088,0.7414934120081793,354.8895473672476,63.56779537159021,0.9726539100732412,190.95251765181914,0.8375826700530093,361.73919942613867,6.19009545094921e-06,0.0,0.9854541913416501,333.26518249404603,52.633409667800024,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1877814025334022,0.0499477468913627,0.08337538164312222,1.5591410683819098,1.1769736237544988,1.1305734743778748,0.8769670144974244,1.3728575825298908,72.73963809191686,1.2299755246532598,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,190706.90723893035,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.3175689289617045,0.14094048309304955,0.9313798601668603,0.9071158750804063,0.21120897968966323,0.20394488729430912,80.64324662069197,141.07307583666093,166,,
701,staged_genetic,17.629498681748284,0.7262616746559822,352.5418650684371,65.44145147505094,0.9755718506681217,149.36976541492092,0.8895950547902853,359.3867625815595,6.105334056872467e-06,0.7889449572525701,0.9765550976526561,351.4042019894265,44.56435355031603,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18252252608035396,0.022078677339918563,0.08337538164312222,1.456658159145205,1.3333197395902223,1.1305734743778748,0.8769670144974244,1.08329571538936,43.712116734780935,1.2805961059264392,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,382088.9732988548,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.560648729692578,0.1351119921617841,1.6239988728436103,1.61647876076794,0.15610494861938973,0.12305508505001178,108.0331978094991,228.0146510082104,166,,
702,staged_genetic,11.481362277594634,0.7309116673764114,370.0790031424419,55.09983197197128,0.959014389670931,189.9995028457618,0.8102773939929845,345.95237314170816,0.0003454300084523297,0.0,0.9808598939048069,358.80332925047225,68.66466141398195,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18574370294915993,0.06692538870110015,0.08337538164312222,1.6865557311840518,1.3347343228694644,1.1305734743778748,0.8769670144974244,1.0494352943766418,25.0,1.3160984412411247,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,305597.2651144583,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.371998038974337,0.1446862043037762,0.9327406877824074,0.9093185232650745,0.2077137787721912,0.20961140515032323,80.31042175472895,151.68224327633595,168,,
703,staged_genetic,14.987949719680282,0.7111167206194063,363.37584456034386,52.950881310851464,0.9764359654260756,189.26801034465808,0.8074310609110777,357.5107495229803,6.77251921426918e-06,0.0,0.969324285710021,424.78163491239224,44.63286355593924,0.00025775964937883877,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1934367970911744,0.05969838284484659,0.08337538164312222,1.8,1.410800761096267,1.1305734743778748,0.8769670144974244,0.6998149798669091,53.311763532424955,1.4205458982202237,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,310779.59844621667,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.459885610907498,0.11977732676731531,1.472659659210098,1.464239146793244,0.1572583634119185,0.11605791866477888,70.94931287963297,205.63922586717428,166,,
704,staged_genetic,12.260666975246766,0.7801647320447309,354.7748042276986,76.543144542132,0.9772439269123399,189.19727447102295,0.9174544497197886,331.2234984982164,7.353725260294173e-06,0.0,0.97632209310838,365.3644503936141,61.226392240337,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18101343634002542,0.05495414408021222,0.08337538164312222,1.5944424406562516,1.3553788330732808,1.1305734743778748,0.8769670144974244,0.6644532161705023,83.39061496861524,1.4910349053424174,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,357915.5868557741,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.899025999837142,0.12544143810138894,0.8765210653891456,0.8614407990993994,0.16189171602620916,0.11543012931404509,93.68405325462264,194.81795902053736,166,,
705,staged_genetic,11.105744157042514,0.7388322104744323,366.92515185210175,54.53106389275067,0.9922892629780721,179.5391609873451,0.9603531802073763,354.0045551673701,0.00029233087825828976,0.9471721764948099,0.9692723120233673,309.10331888304773,53.58489291423386,0.010126991682725524,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.06744756201162284,0.08337538164312222,1.5841425755351102,1.7437914739388927,1.1305734743778748,0.8769670144974244,0.975070359901643,43.068367638948445,1.33484011467477,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,363363.56788885675,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.634498666480154,0.08744304367424732,1.0073399737009086,0.9963143802083757,0.14863202348668597,0.17631061914082738,72.3358311999507,109.21949287573378,150,,
706,staged_genetic,11.927786134398838,0.7066056023890508,353.0226123650689,61.12142332283031,0.9745039405924893,188.4021035929821,0.860375710847488,336.1360199454723,0.0,0.0,0.99,408.6897758758787,73.78192206327019,0.00023002409413896364,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1859128045015316,0.07155372298199017,0.08337538164312222,1.6601764028432229,1.5587487782987575,1.1305734743778748,0.8769670144974244,1.3808005471300284,37.753485609688916,1.4222872534425655,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,302175.4698865297,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.451461238847637,0.13897445612400447,0.8840531569922166,0.8584283846968567,0.2113071052630519,0.20142886877930652,96.1608509818236,161.89468837302906,169,,
707,staged_genetic,11.965840149181124,0.7450059498411525,390.0,10.076175557396727,0.9753329611724462,171.6279565240195,0.8417575460131481,345.25055897651,0.0,0.45381819237917265,0.99,334.22438472889337,83.35213423400964,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18241799893235244,0.06289735771347198,0.08337538164312222,1.392708716916826,1.1350750488927255,1.1305734743778748,0.8769670144974244,0.878916460647502,67.10461699307706,1.3493112716262143,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,274704.9467411031,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.537186690506526,0.12463032468890392,0.9578261381021598,0.9440653847908209,0.16177595640717563,0.11457034822369506,80.66794380449528,175.06810291358056,166,,
708,staged_genetic,11.274120305891843,0.747971947734151,328.34350276542136,66.16437265021656,0.973561179892308,158.04866261647186,0.9009497959565219,358.1194423327927,0.009138814761391964,0.1886581124413664,0.9649239761878979,328.03456049403735,59.91160638818202,0.0048176200039149715,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.04256731050312454,0.08337538164312222,1.593589999726154,1.5287260268174594,1.1305734743778748,0.8769670144974244,1.4570858140283114,26.25859877964567,1.3508698002461703,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,393247.0322721825,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.283906852931228,0.08853669490179678,1.212148082920646,1.2031676183029887,0.1472774836670924,0.17309833915637987,49.1625493552043,101.6578575567923,149,,
709,staged_genetic,14.46185294583661,0.7370326660767442,363.21911309876407,6.796041189293651,0.995,134.17960375892852,0.9075416981137786,357.0986757390753,0.0,0.009789514729164173,0.9609711040171985,340.5346630830933,54.50169622719732,0.0008397944091040687,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18071037225580674,0.045579046926467616,0.08337538164312222,1.6176305433302098,1.4710652288029225,1.1305734743778748,0.8769670144974244,1.4478851543461666,30.039327018535307,1.4107812700009281,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,257852.06789764966,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.639419876753362,0.12507953781942788,1.3129665658933736,1.3033300407524866,0.15878289588604919,0.1430559936982139,80.68254388672882,206.9632728942626,165,,
710,staged_genetic,16.1428911671537,0.7245056984904286,356.8724967727121,58.95711939756612,0.9618094959306539,192.70645689168794,0.8260579836912476,353.02690625579993,0.0,0.028382237680384368,0.9867267489202427,450.0,32.95590110547745,8.681970091077138e-05,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18056887023221327,0.04622929421050989,0.08337538164312222,1.457257942986546,1.4612051606819079,1.1305734743778748,0.8769670144974244,0.40686612140708284,66.20621385649969,1.3759161703066123,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,379303.4694027918,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,8.557468832432939,0.16425681208165352,0.7795797727582916,0.7647307119793078,0.1514317016000639,0.1259100767136288,98.625997119988,587.9670616773386,169,,
711,staged_genetic,12.713177031430957,0.7328959187540807,372.4688740265544,78.80176639813335,0.9601251903287454,175.91526713287493,0.8124131525172975,357.3107387148532,0.0,0.15553987413375955,0.9854444466817073,397.73940076618214,49.1611104194362,5.001047134790674e-05,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18966532510353776,0.06418207022632269,0.08337538164312222,1.4101024723095474,1.4145950552057336,1.1305734743778748,0.8769670144974244,1.0272999410620487,26.645455479382377,1.4392659865797923,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,284139.9113896067,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.194494805503023,0.14285060396539465,1.0485640705090322,1.0281965098432753,0.20566610588178644,0.20940285652782892,98.66793200442818,133.6767838470659,167,,
712,staged_genetic,9.999596161068224,0.682732472390041,357.90278945458937,34.13735717123419,0.9663370115000378,176.79633558478707,0.8955057978860063,348.814636674891,0.0,0.14134351305891893,0.99,364.67926647739705,71.26532702328785,2.665545575521064e-05,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1824255902228875,0.11393183817858707,0.08337538164312222,1.6157028170338117,1.4153364366340757,1.1305734743778748,0.8769670144974244,1.159880913801294,37.877926564004866,1.466826106599118,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,316097.9572828044,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.2673904755772725,0.09022738180622054,0.6978227085617468,0.6814531118280509,0.15026040384718267,0.17469026686077635,76.92126165592333,156.50307341276445,149,,
713,staged_genetic,17.426698899173246,0.7377245095926155,388.0938083771683,65.75513961482807,0.9776336347088102,190.99783621973447,1.0,346.8876639253268,0.0,2.1936980506197834,0.9760979159193941,348.2025670634233,55.831959434940934,0.0007894966458409029,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1812425057633588,0.0489756566682129,0.08337538164312222,1.7829631824268415,1.443627683853775,1.1305734743778748,0.8769670144974244,0.6571115845130517,55.45056155640399,1.333346358344114,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,292376.47502506076,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.121663736333862,0.11534619662783281,1.7899637357887574,1.783093654343994,0.15667544567361472,0.11499939283299668,82.74215223192614,217.82170665937332,165,,
714,staged_genetic,10.903835238602788,0.7202847382711791,390.0,52.62167748502736,0.9757370117058441,175.04119460387636,0.8708105067466598,376.48260800168737,0.0025719911399971155,0.0019945767990455334,0.99,311.53442733779104,55.037564462467486,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18356005280324877,0.0572155677370636,0.08337538164312222,1.618271103721506,1.2577331737565411,1.1305734743778748,0.8769670144974244,0.8938937564704776,46.883960258009964,1.3253971444216248,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,275651.080522019,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.360404174692905,0.13955958850282021,0.8853944508712981,0.8603614535608469,0.20904904415077832,0.20181509856048493,68.57314405010756,170.51931866909325,165,,
715,staged_genetic,19.98847479902499,0.7032913751518849,379.86610807102625,21.443461097317133,0.9687983689482329,188.90882821805667,0.8555203952353965,356.4973906557873,0.013399647573954471,0.01547411914950257,0.9873654043854101,445.202569331003,59.57148020924257,0.041256111277343716,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18754144592481306,0.05668774344026877,0.08337538164312222,1.6973128629708412,1.2722924426492142,1.1305734743778748,0.8769670144974244,0.7500847863664656,50.374888309871224,1.2614433473847773,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,346798.2750698797,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.209105894492769,0.12228658211066257,1.9870130506160124,1.9776014364324683,0.19316682411477984,0.17715221862535827,108.53371835096446,252.03805528092693,168,,
716,staged_genetic,25.97785275175899,0.6847706693273873,335.8511384520512,57.07656807894826,0.973932569845879,133.38273923545495,0.9772329694015778,355.1134633058698,0.00020248919442365283,0.8082412145380383,0.9786268783591034,419.50809762861536,60.15724850550591,0.20748504867504763,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.04753319008544618,0.08337538164312222,1.5758954538189163,0.35,1.1305734743778748,0.8769670144974244,1.2571785267519193,35.919129996163505,1.3475142120758745,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,323869.62015687104,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.662227046457915,0.12351783172119019,2.648171043251085,2.6421989015346017,0.1777493714275283,0.17489439729399167,136.00334575895303,313.35188547983597,167,,
717,staged_genetic,16.274904254885556,0.7197334203222662,390.0,3.718127172881344,0.9909397295289245,141.3454260743285,0.9556820979372554,345.1377971562988,0.0,0.04259347599039821,0.9797009213391055,390.57748613724846,49.10521351833132,0.09592184777552674,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18330665460083023,0.08425598299240826,0.08337538164312222,1.5885565078818082,1.5160280752128599,1.1305734743778748,0.8769670144974244,0.877330658294438,31.62799452590074,1.421558270790337,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,329292.68904212455,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.631975167738885,0.1310144759797723,1.6451883527483484,1.6331633852632312,0.1985499258483038,0.1889059185573578,91.08119485223894,168.60247772062792,166,,
718,staged_genetic,11.145203840897988,0.7769176541353304,371.20784370670304,49.116686772708015,0.9672249273454239,183.26493757939795,0.8559570189657253,361.0850585472579,0.00015508008550636822,0.00259436443673535,0.9864909490779751,330.24906187279714,61.78942130584166,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18430063357723026,0.06397058887940402,0.08337538164312222,1.6835542546676572,0.5460145712018674,1.1305734743778748,0.8769670144974244,1.0968945620458839,46.48901905320388,1.2307312795002048,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,196905.5254581779,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.432990122680593,0.1302889307923418,0.8388040378588884,0.8240505827700364,0.15662966182922933,0.12299139241019193,70.55613697481533,187.52510832697538,165,,
719,staged_genetic,12.50639310841843,0.7433418333331556,388.044027226262,45.50354341781278,0.972949626207003,183.70321897404824,0.7841855259706698,376.75764813175147,3.2549188796878737e-06,1.1232199118110477,0.9827800230942041,351.8014478995289,49.52256085405059,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.03331154713640509,0.08337538164312222,1.543621294256981,1.5072137912874413,1.1305734743778748,0.8769670144974244,1.1232978215324003,56.967163614430895,1.4931804185997017,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,354825.3783621825,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.916314003438106,0.1348095329238737,1.096505914489055,1.0766637856343315,0.20765431180938562,0.195132673683842,79.03780283104624,168.0609634972633,169,,
720,staged_genetic,10.531809941138084,0.7324191873308425,358.2211110739826,45.34599770206316,0.9700934837230197,182.35820807018985,0.8886947203374965,349.07722709482533,2.1231884499368521e-07,0.08644888109625568,0.99,242.7515627144772,52.59622296354792,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.19091660967700258,0.07840844969652,0.08337538164312222,1.7925998806679826,1.5457244318516385,1.1305734743778748,0.8769670144974244,0.6535926733642807,44.4663062664308,1.1399699011551263,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,313537.4066772531,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.186820489647318,0.14048198956444213,0.9761898382685761,0.9536340894531119,0.20863514510207243,0.2016087746575996,57.00985218338545,127.07591869280533,167,,
721,staged_genetic,13.38834764598423,0.7400937252701355,381.48130140423245,156.17906995211507,0.9639428035900623,172.13729559406445,0.9496429879674761,354.45984186428717,0.0014245607264671044,0.11151872397042813,0.9771154403534992,450.0,73.98297494113312,0.014980691718359246,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.19089892017092686,0.04322438117948535,0.08337538164312222,1.7509176272408689,1.558949832076748,1.1305734743778748,0.8769670144974244,0.6670453795514251,49.794456706298604,1.2423415033756051,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,233956.93127278396,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.085544900135177,0.1330430353081699,1.2415875457292993,1.2238942707945548,0.20885987557778962,0.19589447274023397,82.23265181442989,151.75539336135677,166,,
722,staged_genetic,13.296989768033795,0.7256688969325005,390.0,0.0,0.9657702091246221,176.7660544441358,0.8077185365815407,357.9299116389399,0.0,0.026614405775572496,0.9899999999999999,450.0,50.61275956035645,0.00010137965859525782,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.19093104759124607,0.06116569300930666,0.08337538164312222,1.8,1.493589278762669,1.1305734743778748,0.8769670144974244,0.8354425043528635,25.0,1.4847307884697458,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,308324.72745097516,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.758192946931819,0.12741464971745245,1.2126792144321847,1.2024279509775715,0.1573464325103672,0.11925193122864165,71.58664937582157,185.06944050131736,165,,
723,staged_genetic,12.2216650258569,0.7724706897712889,354.1098910492636,67.71916431388951,0.9821642195347151,187.1757617928783,0.9846357189192496,358.88250546014984,7.234358451385646e-06,0.0,0.979886831849195,365.64500850803597,62.48117095533395,0.044164249685447333,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18381029712913433,0.04411606336123057,0.08337538164312222,1.5112630740587072,1.4101840384892859,1.1305734743778748,0.8769670144974244,0.9291362133552102,57.35244359341361,1.411448002232312,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,314095.79096956406,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.27308070711839,0.1141353220074014,1.1532066607229658,1.1418990706194907,0.16109660100125292,0.1155066264093496,66.2369316835401,145.0105464696053,169,,
724,staged_genetic,13.972591801829624,0.7213462341276193,339.0621967626303,28.186960994213457,0.986947905384395,150.61455213389158,0.9455808218408128,358.9979172165089,0.0,0.3410020963832751,0.9724058132802506,344.01491929511315,47.025659466661764,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1858448021681619,0.0684958425686227,0.08337538164312222,1.500178421936997,1.7166442106149395,1.1305734743778748,0.8769670144974244,1.436118471685866,31.25509693226818,1.6,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,373832.2868179984,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.956618958249558,0.12303967945015387,1.2936798728487406,1.279860084108888,0.18858891409285772,0.1828416545861766,83.21148210510897,175.440995855315,167,,
725,staged_genetic,12.600862163460386,0.7461941352166553,378.34243254622913,0.0,0.9868319352682114,195.48110644549172,0.8499715540765026,359.7576846166887,0.0,0.17389342024333035,0.9825886455262455,362.6702354723977,61.9672364968556,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18957420549041742,0.069025685211037,0.08337538164312222,1.556824590819272,1.7571319057202057,1.1305734743778748,0.8769670144974244,1.2873125768741884,50.26697356393703,1.1767046977149527,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,334422.7994184293,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.2694779975181,0.12176396953828413,1.0536896794556225,1.04118346114913,0.1618608687138739,0.11697094922848537,93.22990217853466,135.41490490234216,166,,
726,staged_genetic,16.612188733952117,0.7286441747349676,353.52511921745133,42.21536480652914,0.9814515048294792,153.30476859796124,0.9998123940988353,367.93940134669816,0.0,2.593380053435805,0.9769124060229726,381.6610349782165,35.65122280828245,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18321209679632694,0.011901281655203037,0.08337538164312222,1.533379046303748,1.6068170106612927,1.1305734743778748,0.8769670144974244,1.4018427158504398,34.76549952175155,1.6,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,251154.7686962527,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.400061991908664,0.1251336565361072,1.7070075448860258,1.6999051977719373,0.15555409633232845,0.11609258944185039,82.8770861241414,180.13054645408502,166,,
727,staged_genetic,12.926572662690655,0.713451907120909,361.7311538189979,55.08378349420424,0.9708257033437346,188.4370801533592,0.8548126756214698,370.7155073477118,0.0,0.016650791718514437,0.9854622521726506,379.50445267679794,52.35578721901769,0.05784612876861837,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18147037768045926,0.09021146449876458,0.08337538164312222,1.6773305417569557,1.4759705251443216,1.1305734743778748,0.8769670144974244,0.6312389566360176,54.96434621609814,1.332294050097118,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,331643.44909840863,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.307229517542176,0.1270565954462582,1.1969547005651602,1.186287130753582,0.15944716558617722,0.11573192514275878,71.63690468008518,166.52879609028437,166,,
728,staged_genetic,11.831143158991676,0.682732472390041,357.90278945458937,34.13735717123419,0.9663370115000378,176.79633558478707,0.8955057978860063,348.814636674891,0.0,0.14134351305891893,0.99,364.67926647739705,71.26532702328785,2.665545575521064e-05,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1824255902228875,0.11393183817858707,0.08337538164312222,1.6157028170338117,1.4153364366340757,1.1305734743778748,0.8769670144974244,1.159880913801294,37.877926564004866,1.466826106599118,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,316097.9572828044,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.530768493373207,0.13885952678688926,0.8677892708438103,0.8419141360315199,0.21033023116502159,0.20360717632174916,89.9079276394243,185.56559071269132,167,,
