try,kind,score,param.motor.kt_constant,param.inverter.max_phase_current,param.inverter.acceleration_delay_ms,param.inverter.efficiency,param.battery.max_discharge_current,param.battery.initial_soc,param.battery.min_voltage,param.transmission.viscous_drag_coeff,param.transmission.coulomb_drag,param.transmission.efficiency,param.transmission.t_max,param.transmission.kv,param.car.front_bearing_drag,param.steering.ackerman_factor,param.steering_motor.time_constant,param.aero.lift_coefficient,param.aero.drag_coefficient,param.aero.aero_balance_front,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_peak_scale,param.tire.lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.combined_slip_lateral_scale,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_y_rmse,yaw_rate_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error
1464,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.3385927034468911,0.11538708243102956,1.2838231468436199,0.9933901118781617,0.3643797778249055,0.18217369020446572,0.0475034894401475,0.02559905504163233,1.493161901474767,1.1247054264980267,1.1890003650950103,0.9737693280162301,1.0553523312698423,25.0,1.4301675997941354,3.7685599808902546,-37.34019724278546,0.4850046711342394,1.217138110587585,322204.3901689281,50000.0,4574.097801488881,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1464/evaluator_csv/bag_00/tuning_20260704_174401.csv
1465,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.08487291092311533,0.16408095864623695,0.7810822725451396,0.4256761946131368,0.45969268755394266,0.18217369020446572,0.0475034894401475,0.08349065576073952,1.493161901474767,1.1247054264980267,0.5825578870736791,1.1070343489936907,1.0553523312698423,25.0,1.4301675997941354,2.7168451838299332,-9.536467005483974,0.1,1.3792065138365144,322204.3901689281,50000.0,6708.3026017109805,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1465/evaluator_csv/bag_00/tuning_20260704_174415.csv
1466,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.03865213097068547,0.06247040179598018,0.9361287862681892,0.6324100788285412,0.4953363107020786,0.18217369020446572,0.0475034894401475,0.11621174881429427,1.493161901474767,1.1247054264980267,1.7035975720927743,0.35,1.0553523312698423,25.0,1.4301675997941354,3.271327080552491,-23.559977023514605,0.1,0.5889510845737033,322204.3901689281,74584.02584204102,11275.528967185579,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1466/evaluator_csv/bag_00/tuning_20260704_174429.csv
1467,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.04988617299339296,0.20575157513485376,1.0094131806389277,0.832251839197361,0.5632812662839474,0.18217369020446572,0.0475034894401475,0.03997484726917702,1.493161901474767,1.1247054264980267,1.2720339371217435,1.213359846606824,1.0553523312698423,25.0,1.4301675997941354,3.5987557430764427,-46.68556000720015,0.5856102811438468,1.1485038687240667,322204.3901689281,194768.28470804924,6899.59755337148,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1467/evaluator_csv/bag_00/tuning_20260704_174443.csv
1468,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.6544788311236461,0.11290829786467961,0.8754883994453817,0.6195677780322446,0.4990523905584708,0.18217369020446572,0.0475034894401475,0.016447619242613027,1.493161901474767,1.1247054264980267,0.45,0.4911732662871089,1.0553523312698423,25.0,1.4301675997941354,2.9303986130950035,-64.83853849507972,0.5409449001389057,0.9716225545978336,322204.3901689281,85283.87302563441,6692.847147717388,lateral_skidpad,,,,,,,,,,,,264,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1468/evaluator_csv/bag_00/tuning_20260704_174457.csv
1469,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.40003163278033027,0.12170791899437473,1.1344701626342064,0.6058552476847048,0.6294501128182006,0.18217369020446572,0.0475034894401475,0.09223846477806961,1.493161901474767,1.1247054264980267,0.7834538914611102,0.69770924662592,1.0553523312698423,25.0,1.4301675997941354,2.5198795142425503,-55.05248058138554,0.724799256219524,1.5525796054098921,322204.3901689281,164766.05437897868,6126.372024564962,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1469/evaluator_csv/bag_00/tuning_20260704_174511.csv
1470,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.18009344956804813,0.08341874570627705,0.861073604706092,0.9090208766995473,0.39870182535022214,0.18217369020446572,0.0475034894401475,0.04627839048319364,1.493161901474767,1.1247054264980267,0.9152012158538935,0.7415666529951841,1.0553523312698423,25.0,1.4301675997941354,2.5996273955561287,-26.601309128206402,0.483425382593774,1.0919925377417745,322204.3901689281,101039.05642711067,9883.493333025493,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1470/evaluator_csv/bag_00/tuning_20260704_174525.csv
1471,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.19841575548578713,0.17080391879277812,1.3739490186288221,0.7169682997469027,0.5261677380237161,0.18217369020446572,0.0475034894401475,0.09929969574153918,1.493161901474767,1.1247054264980267,0.9064586427101018,1.0930637923474011,1.0553523312698423,25.0,1.4301675997941354,1.9246372229857,-46.87456679029163,0.4542955811717823,0.9087945763232628,322204.3901689281,95095.44336636507,1000.0,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1471/evaluator_csv/bag_00/tuning_20260704_174539.csv
1472,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.18503638537499884,0.09991715164548609,0.7836747470418362,0.7038254472211294,0.5015690021865159,0.18217369020446572,0.0475034894401475,0.055557928873675264,1.493161901474767,1.1247054264980267,0.4989103605074776,0.5022270878290936,1.0553523312698423,25.0,1.4301675997941354,2.3674445240579423,-46.3992438432455,0.7216914041811942,0.6425849971826489,322204.3901689281,108822.88130596933,5190.12879352677,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1472/evaluator_csv/bag_00/tuning_20260704_174553.csv
1473,staged_genetic_long_eval,55.8650098214974,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.1412940969349828,0.1050020054644684,0.7234656725090965,0.6927382648996095,0.48844958767799196,0.18217369020446572,0.0475034894401475,0.07783801611045102,1.493161901474767,1.1247054264980267,1.0461680107326274,1.099890862103187,1.0553523312698423,25.0,1.4301675997941354,2.0930245180558438,-48.193278098186724,0.5786882538811751,0.7904079630317946,322204.3901689281,112924.43877252693,3650.4671297553605,lateral_skidpad,,,,31.615884798394084,1.0958213246367503,2.223552736248527,2.1384055969968143,0.6094327474061505,0.20646134291908255,110.36780740508544,399.0396784573043,743,
1474,staged_genetic_long_eval,60.91748547811853,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.0,0.112,0.86,0.73,0.5,0.18217369020446572,0.0475034894401475,0.05,1.493161901474767,1.1247054264980267,1.0,1.0,1.0553523312698423,25.0,1.4301675997941354,2.3749,-38.9068,0.53284,1.0,322204.3901689281,100000.0,5000.0,lateral_skidpad,,,,34.63637441345455,1.236604533458461,2.212731546632494,2.134653102529237,0.5826122461165184,0.2129473640690472,108.43480316325295,393.39550458633363,743,
1475,staged_genetic_long_eval,61.41228898959327,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20792761954681513,0.1612346298221662,0.6924486976602131,0.7950241694183731,0.4855279945131109,0.18217369020446572,0.0475034894401475,0.03131633514971125,1.493161901474767,1.1247054264980267,0.8794928546986351,1.0210052577234938,1.0553523312698423,25.0,1.4301675997941354,2.83668490570355,-25.885044712870794,0.5460527505330103,1.1492476724103053,322204.3901689281,106126.40324018178,5799.772858454992,lateral_skidpad,,,,34.959537356081135,1.2597645205745867,2.190048378288388,2.117694298228964,0.5582855528241235,0.20163437326142736,111.6515255273942,405.2451189597065,743,
1476,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.1412940969349828,0.1050020054644684,0.7234656725090965,0.6927382648996095,0.48844958767799196,0.18217369020446572,0.0475034894401475,0.07783801611045102,1.493161901474767,1.1247054264980267,1.0461680107326274,1.099890862103187,1.0553523312698423,25.0,1.4301675997941354,2.0930245180558438,-48.193278098186724,0.5786882538811751,0.7904079630317946,322204.3901689281,112924.43877252693,3650.4671297553605,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1476/evaluator_csv/bag_00/tuning_20260704_174717.csv
1477,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.0,0.112,0.86,0.73,0.5,0.18217369020446572,0.0475034894401475,0.05,1.493161901474767,1.1247054264980267,1.0,1.0,1.0553523312698423,25.0,1.4301675997941354,2.3749,-38.9068,0.53284,1.0,322204.3901689281,100000.0,5000.0,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1477/evaluator_csv/bag_00/tuning_20260704_174731.csv
1478,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20792761954681513,0.1612346298221662,0.6924486976602131,0.7950241694183731,0.4855279945131109,0.18217369020446572,0.0475034894401475,0.03131633514971125,1.493161901474767,1.1247054264980267,0.8794928546986351,1.0210052577234938,1.0553523312698423,25.0,1.4301675997941354,2.83668490570355,-25.885044712870794,0.5460527505330103,1.1492476724103053,322204.3901689281,106126.40324018178,5799.772858454992,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1478/evaluator_csv/bag_00/tuning_20260704_174745.csv
1479,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.20144359314723478,0.19171844933125903,0.5836007562695662,0.7515947879641129,0.5222117845206732,0.18217369020446572,0.0475034894401475,0.05698182260437405,1.493161901474767,1.1247054264980267,0.9319404494562304,1.1867674283490504,1.0553523312698423,25.0,1.4301675997941354,2.6872809331300207,-35.21901416614277,0.7530821585871963,1.3419837170168434,322204.3901689281,61179.59307631963,4733.318036011416,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1479/evaluator_csv/bag_00/tuning_20260704_174759.csv
1480,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.12844311270435507,0.08288756717702127,0.9418103556178388,0.6769771704010563,0.401712238179321,0.18217369020446572,0.0475034894401475,0.035927620589205775,1.493161901474767,1.1247054264980267,1.0751774192958365,0.7416919146107266,1.0553523312698423,25.0,1.4301675997941354,2.3905361384683563,-45.971351868338026,0.4992470239365296,1.299250015200382,322204.3901689281,113414.11815493937,5092.580463415143,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1480/evaluator_csv/bag_00/tuning_20260704_174813.csv
1481,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.26432186358428045,0.11964144691942406,1.0502049491044771,0.9160608424664741,0.5174853616938808,0.18217369020446572,0.0475034894401475,0.01614631502092906,1.493161901474767,1.1247054264980267,0.6859141980889093,0.6629549812192264,1.0553523312698423,25.0,1.4301675997941354,2.791095126408263,-23.080706082545788,0.22322764089614444,1.1327101066926393,322204.3901689281,65969.87551927974,4958.130014385953,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1481/evaluator_csv/bag_00/tuning_20260704_174827.csv
1482,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.37737939448161567,0.11221390678184194,0.9199355056803172,0.7447474664005679,0.553652798777796,0.18217369020446572,0.0475034894401475,0.0,1.493161901474767,1.1247054264980267,1.077492369606938,0.8258244253176248,1.0553523312698423,25.0,1.4301675997941354,2.816534711067754,-20.395903789458384,0.47821580926628704,1.1070305613708709,322204.3901689281,117141.83718822055,7170.279629647583,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1482/evaluator_csv/bag_00/tuning_20260704_174841.csv
1483,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.3042176706418316,0.04303383774371004,0.7336262518235426,0.7910143043381803,0.31274990653936935,0.18217369020446572,0.0475034894401475,0.19119633915919587,1.493161901474767,1.1247054264980267,1.2236827132725898,1.1692594900835647,1.0553523312698423,25.0,1.4301675997941354,2.9944656208764213,-23.125618606807294,0.4661529697172364,1.0253083881602783,322204.3901689281,147177.74278908863,5061.582100488847,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1483/evaluator_csv/bag_00/tuning_20260704_174856.csv
1484,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.6323093916964057,0.06191017059171469,0.6165661355455765,1.100930630530871,0.32731669005225633,0.18217369020446572,0.0475034894401475,0.03184853493096315,1.493161901474767,1.1247054264980267,1.4105362711391323,2.199687182699427,1.0553523312698423,25.0,1.4301675997941354,2.5593490550998528,-22.488637432191084,0.3651494850030691,0.9463178024605393,322204.3901689281,212354.02483701796,14894.004402137472,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1484/evaluator_csv/bag_00/tuning_20260704_174910.csv
1485,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.5978873910609556,0.08971050188192516,1.1051462100115277,0.8949645091477204,0.509748829220351,0.18217369020446572,0.0475034894401475,0.09751062952060793,1.493161901474767,1.1247054264980267,1.1981240326823805,1.7446875756227485,1.0553523312698423,25.0,1.4301675997941354,1.4602063450386353,-42.63442995845759,0.9597703367357792,1.6495750400565248,322204.3901689281,152095.00979315763,11597.272892956766,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1485/evaluator_csv/bag_00/tuning_20260704_174924.csv
1486,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.2831866162022959,0.15277209781086487,1.4808520971042816,0.5111249293856615,0.3213328648362432,0.18217369020446572,0.0475034894401475,0.035908902547174854,1.493161901474767,1.1247054264980267,1.7764097074668341,1.075890274131611,1.0553523312698423,25.0,1.4301675997941354,2.752489722376372,-67.3178446105809,0.7203607834576686,1.7684293051084476,322204.3901689281,195254.22756240485,9426.567098930347,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1486/evaluator_csv/bag_00/tuning_20260704_174938.csv
1487,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20736321686783243,0.2803981762210219,0.43371590888800604,0.60237889474083,0.5097832089615959,0.18217369020446572,0.0475034894401475,0.24341184469807323,1.493161901474767,1.1247054264980267,1.6337464802278234,0.6220321212377156,1.0553523312698423,25.0,1.4301675997941354,3.5026206594869684,-66.13679425977479,0.8925483933333284,0.8642378084573976,322204.3901689281,229141.58334123727,13908.015161207339,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1487/evaluator_csv/bag_00/tuning_20260704_174952.csv
1488,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.5444069809125631,0.15991594470802473,1.5831439191185663,0.5777261614447338,0.4202119093800782,0.18217369020446572,0.0475034894401475,0.22698034897231228,1.493161901474767,1.1247054264980267,1.8563063077751374,0.5018974696343524,1.0553523312698423,25.0,1.4301675997941354,3.12918974232489,-33.885785259513014,0.9763601098490517,1.3622647322746517,322204.3901689281,58575.79645398121,14255.874696512488,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1488/evaluator_csv/bag_00/tuning_20260704_175006.csv
1489,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.3786104419919557,0.17817249545614353,0.7050519900355202,0.8097869556396652,0.34268541565509747,0.18217369020446572,0.0475034894401475,0.19853419205971554,1.493161901474767,1.1247054264980267,0.7717667835024031,1.076777191072498,1.0553523312698423,25.0,1.4301675997941354,2.9397901772372905,-16.659151838114315,0.7436748521051662,1.1663372380568615,322204.3901689281,138703.1628617626,2886.3172526972235,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1489/evaluator_csv/bag_00/tuning_20260704_175020.csv
1490,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.12975517345976822,0.13612852488801214,0.9166228927537383,0.35,0.473095261239891,0.18217369020446572,0.0475034894401475,0.022181113249431388,1.493161901474767,1.1247054264980267,0.6291314107140179,1.7445127622524104,1.0553523312698423,25.0,1.4301675997941354,2.886496153373313,-22.581069495182366,0.5554534793560053,1.8,322204.3901689281,150937.8231942807,3319.636001812024,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1490/evaluator_csv/bag_00/tuning_20260704_175034.csv
1491,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.01959777241769952,0.10157022894341394,0.8612636494616135,0.8963778895022876,0.48967866381183756,0.18217369020446572,0.0475034894401475,0.04716871541662518,1.493161901474767,1.1247054264980267,0.9643123102500077,0.7388296970032311,1.0553523312698423,25.0,1.4301675997941354,3.247751547625258,-30.395739295104924,0.49432387974138403,1.11555488806261,322204.3901689281,100772.1323533589,11355.431626833682,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1491/evaluator_csv/bag_00/tuning_20260704_175048.csv
1492,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.2984566851182289,0.14890183360991863,0.7572269988890163,0.7000982125560462,0.5076980398729153,0.18217369020446572,0.0475034894401475,0.0,1.493161901474767,1.1247054264980267,0.5840842962405404,0.5692330272342032,1.0553523312698423,25.0,1.4301675997941354,1.7246165604842643,-67.83446811721056,1.0195053093862134,0.8056857280120597,322204.3901689281,190774.61033947568,12301.122442846452,lateral_skidpad,,,,,,,,,,,,282,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1492/evaluator_csv/bag_00/tuning_20260704_175102.csv
1493,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.032829650533807694,0.09960393705054413,0.743875865798918,0.7503261762341226,0.4209194267721039,0.18217369020446572,0.0475034894401475,0.0,1.493161901474767,1.1247054264980267,0.9195409248959543,1.0046463909143102,1.0553523312698423,25.0,1.4301675997941354,2.537265640472894,-34.02669647409414,0.5677004460112677,1.1121136740656217,322204.3901689281,91207.32474168311,6021.834545659423,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1493/evaluator_csv/bag_00/tuning_20260704_175116.csv
1494,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.024131626769553077,0.14203554477108993,0.5999708848536248,0.7814060255857975,0.5195023420574459,0.18217369020446572,0.0475034894401475,0.045345586316306155,1.493161901474767,1.1247054264980267,1.1135492112666499,1.0485790162806015,1.0553523312698423,25.0,1.4301675997941354,2.789957955622613,-35.76845664766367,0.67221703031927,1.3532953632632605,322204.3901689281,57440.855811633424,5631.6851075605555,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1494/evaluator_csv/bag_00/tuning_20260704_175130.csv
1495,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.13507580519773316,0.160929390321529,0.7041580678125849,0.8824522408091031,0.47541479724663116,0.18217369020446572,0.0475034894401475,0.020684221993258464,1.493161901474767,1.1247054264980267,0.9277796144715187,1.0886215098179983,1.0553523312698423,25.0,1.4301675997941354,2.8484580146097005,-25.547555710450673,0.7102797613659462,1.1369384722395959,322204.3901689281,112961.08105583346,10356.208940412542,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1495/evaluator_csv/bag_00/tuning_20260704_175144.csv
1496,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.401584949547546,0.2669051106441686,0.9288822307643132,0.6463478878895739,0.7,0.18217369020446572,0.0475034894401475,0.0488732630531354,1.493161901474767,1.1247054264980267,1.2901893603653967,0.6373919968567852,1.0553523312698423,25.0,1.4301675997941354,1.6787227364501762,-78.79721380563795,0.4485542267260692,0.4,322204.3901689281,119789.86240308038,13779.058687354036,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1496/evaluator_csv/bag_00/tuning_20260704_175158.csv
1497,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.16654295258153906,0.04460600617653298,0.7797939868987567,1.0825858119155858,0.651012963175473,0.18217369020446572,0.0475034894401475,0.049678786735188475,1.493161901474767,1.1247054264980267,0.5161465832202217,0.985481478859008,1.0553523312698423,25.0,1.4301675997941354,3.0197197894054777,-12.416413076426272,0.3668287027643705,0.48181351658019717,322204.3901689281,89197.3153892527,4673.724103650271,lateral_skidpad,,,,,,,,,,,,282,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1497/evaluator_csv/bag_00/tuning_20260704_175213.csv
1498,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.1505530504478662,0.09875324637977988,1.2624518143106522,0.7085930895802449,0.6505277801992166,0.18217369020446572,0.0475034894401475,0.1378451986045504,1.493161901474767,1.1247054264980267,1.3073221306321647,0.7126419780532551,1.0553523312698423,25.0,1.4301675997941354,3.239052618607517,-24.29442400839435,0.2270022741059753,0.9140902706182492,322204.3901689281,98215.1861531794,3764.4805422747113,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1498/evaluator_csv/bag_00/tuning_20260704_175227.csv
