t_rel,sim_x,sim_y,real_x,real_y,pos_err,sim_vx,sim_vy,real_vx,real_vy,vel_err,sim_yaw,real_yaw,yaw_err,sim_yaw_rate,real_yaw_rate,sim_motor_rpm,real_motor_rpm,sim_front_rpm,real_front_rpm,throttle_rl,steering
52.1359,21.7968,14.2471,21.9511,14.3257,0.173093,3.46559,0.390704,3.63719,0,0.171594,2.05024,2.07617,-0.0259218,0.369272,0.426373,498.696,596,153.397,168.43,0.0211668,0.237191
52.1359,21.7968,14.2473,21.9504,14.3269,0.173068,3.46557,0.39072,3.63277,0,0.1672,2.05026,2.07634,-0.0260809,0.369288,0.426461,498.688,596,153.396,168.43,0.0211668,0.237191
52.136,21.7966,14.2475,21.9504,14.3269,0.173103,3.46552,0.39075,3.62839,0,0.162876,2.05029,2.07634,-0.0260481,0.369316,0.426555,498.684,596,153.395,168.43,0.0211668,0.237191
52.1361,21.7964,14.2478,21.9502,14.3273,0.173128,3.46547,0.390779,3.62407,0,0.158601,2.05033,2.07639,-0.0260591,0.369343,0.426654,498.677,596,153.393,168.43,0.0211668,0.237191
52.1362,21.7962,14.248,21.9502,14.3273,0.173162,3.46542,0.390806,3.61979,0,0.154373,2.05036,2.07639,-0.0260282,0.369369,0.426759,498.67,596,153.392,168.43,0.0211668,0.237191
52.1363,21.796,14.2483,21.95,14.3277,0.173192,3.46536,0.390842,3.61557,0,0.150207,2.0504,2.07644,-0.0260443,0.369403,0.426871,498.663,596,153.39,168.43,0.0211668,0.237191
52.1365,21.7956,14.249,21.9497,14.3282,0.173268,3.46523,0.390918,3.61139,0,0.146158,2.05048,2.07651,-0.0260284,0.369475,0.426988,498.654,596,153.386,168.43,0.0211668,0.237191
52.1462,21.7768,14.2768,21.9497,14.3282,0.180362,3.45992,0.393573,3.60726,0,0.147334,2.05405,2.07651,-0.022465,0.371981,0.427111,497.924,596,153.209,168.43,0.0211668,0.237191
52.1466,21.7759,14.2781,21.9497,14.3282,0.180863,3.45967,0.39368,3.60318,0,0.143509,2.05422,2.07651,-0.0222905,0.372082,0.42724,497.87,596,153.2,168.43,0.0211668,0.237191
52.1467,21.7757,14.2784,21.9323,14.3595,0.176324,3.45961,0.393706,3.59914,0,0.139537,2.05426,2.08077,-0.0265024,0.372106,0.427375,497.833,596,153.198,168.43,0.0211668,0.237191
52.1468,21.7756,14.2786,21.9323,14.3595,0.176341,3.45959,0.393715,3.59516,0,0.135574,2.05428,2.08077,-0.0264876,0.372115,0.427515,497.824,596,153.197,168.43,0.0211668,0.237191
52.1469,21.7753,14.279,21.9323,14.3595,0.176401,3.45951,0.393747,3.59122,0,0.131717,2.05433,2.08077,-0.0264345,0.372145,0.42766,497.821,596,153.194,168.43,0.0211668,0.237191
52.1469,21.7753,14.279,21.932,14.3599,0.176389,3.4595,0.39375,3.58734,0,0.127838,2.05434,2.08083,-0.0264902,0.372148,0.42781,497.81,596,153.194,168.43,0.0211668,0.237191
52.1471,21.775,14.2795,21.9318,14.3603,0.176445,3.45941,0.393788,3.5835,0,0.124093,2.0544,2.08089,-0.0264846,0.372185,0.427965,497.808,596,153.191,168.43,0.0211668,0.237191
52.157,21.7556,14.3079,21.9318,14.3603,0.183859,3.45408,0.395607,3.57971,0,0.125629,2.05809,2.08089,-0.0228001,0.3739,0.428125,497.078,596,152.998,168.43,0.0211668,0.237191
52.1571,21.7553,14.3083,21.9149,14.3905,0.179481,3.454,0.395629,3.57597,0,0.121966,2.05814,2.08497,-0.0268335,0.37392,0.428289,497.027,596,152.995,168.43,0.0211668,0.237191
52.1572,21.7552,14.3084,21.9377,14.2953,0.182936,3.45398,0.395634,3.57228,0,0.118292,2.05815,2.08321,-0.0250598,0.373925,0.428458,497.016,596,152.994,168.43,0.0211668,0.237191
52.1582,21.7533,14.3113,21.9377,14.2953,0.185147,3.45344,0.395781,3.56863,0,0.115187,2.05853,2.08321,-0.0246818,0.374064,0.428631,496.975,596,152.974,168.43,0.0211668,0.237191
52.1583,21.753,14.3116,21.9357,14.2989,0.18312,3.45338,0.395798,3.56504,0,0.111653,2.05857,2.0837,-0.0251259,0.374079,0.428809,496.936,596,152.972,168.43,0.0211668,0.237191
52.1585,21.7527,14.3121,21.9357,14.2989,0.183515,3.45329,0.395823,3.56149,0,0.108203,2.05864,2.0837,-0.0250576,0.374104,0.428991,496.927,596,152.968,168.43,0.0211668,0.237191
52.1586,21.7524,14.3125,21.9352,14.2998,0.18321,3.45322,0.39584,3.55799,0,0.104768,2.05869,2.08382,-0.0251342,0.37412,0.429176,496.913,596,152.966,168.43,0.0211668,0.237191
52.1586,21.7523,14.3126,21.9352,14.2998,0.183315,3.4532,0.395847,3.55454,0,0.101344,2.0587,2.08382,-0.025116,0.374126,0.429365,496.904,596,152.965,168.43,0.0211668,0.237191
52.1588,21.7521,14.313,21.9349,14.3003,0.183294,3.45312,0.395866,3.55114,0,0.0980155,2.05876,2.08389,-0.0251338,0.374144,0.429556,496.9,596,152.962,168.43,0.0211668,0.237191
52.1589,21.7519,14.3132,21.9349,14.3003,0.183476,3.45308,0.395878,3.54779,0,0.0947077,2.05879,2.08389,-0.0251023,0.374155,0.429748,496.889,596,152.961,168.43,0.0211668,0.237191
52.159,21.7515,14.3138,21.9346,14.3009,0.183458,3.45298,0.395903,3.54448,0,0.0915019,2.05886,2.08398,-0.0251256,0.374179,0.429939,496.883,596,152.957,168.43,0.0211668,0.237191
52.1591,21.7515,14.3139,21.9346,14.3009,0.183557,3.45296,0.395909,3.54123,0,0.0882708,2.05887,2.08398,-0.0251085,0.374185,0.430131,496.869,596,152.956,168.43,0.0211668,0.237191
52.1592,21.7512,14.3143,21.9342,14.3016,0.183427,3.45288,0.395929,3.53802,0,0.085139,2.05893,2.08408,-0.0251527,0.374203,0.430322,496.865,596,152.953,168.43,0.0211668,0.237191
52.1719,21.726,14.3507,21.9342,14.3016,0.213822,3.44616,0.39724,3.53486,0,0.0886987,2.0637,2.08408,-0.020381,0.375439,0.430513,495.937,596,152.693,168.43,0.0211668,0.237191
52.1721,21.7257,14.3511,21.9342,14.3016,0.214235,3.44608,0.397252,3.53175,0,0.0856728,2.06376,2.08408,-0.0203209,0.375451,0.430704,495.886,596,152.69,168.43,0.0211668,0.237191
52.1721,21.7257,14.3512,21.9124,14.3401,0.187007,3.44607,0.397253,3.52869,0,0.0826217,2.06376,2.08943,-0.0256688,0.375452,0.430895,495.874,596,152.69,168.43,0.0211668,0.237191
52.1723,21.7253,14.3517,21.9124,14.3401,0.187415,3.44597,0.397267,3.52568,0,0.0797085,2.06384,2.08943,-0.0255976,0.375465,0.431085,495.873,596,152.686,168.43,0.0211668,0.237191
52.1724,21.7252,14.3519,21.9121,14.3406,0.187233,3.44594,0.397271,3.52272,0,0.0767736,2.06386,2.0895,-0.0256433,0.375469,0.431275,495.858,596,152.684,168.43,0.0211668,0.237191
52.1726,21.7247,14.3526,21.9117,14.3412,0.187413,3.4458,0.39729,3.5198,0,0.0739975,2.06396,2.08959,-0.0256295,0.375487,0.431464,495.854,596,152.679,168.43,0.0211668,0.237191
52.1727,21.7246,14.3527,21.9117,14.3412,0.187463,3.44579,0.397292,3.51693,0,0.0711429,2.06396,2.08959,-0.0256209,0.375489,0.431653,495.834,596,152.678,168.43,0.0211668,0.237191
52.1728,21.7243,14.3531,21.9111,14.3422,0.187156,3.44571,0.397303,3.51412,0,0.0684076,2.06402,2.08973,-0.0257047,0.375499,0.431842,495.832,596,152.675,168.43,0.0211668,0.237191
52.1728,21.7243,14.3532,21.9111,14.3422,0.187181,3.4457,0.397304,3.51135,0,0.0656443,2.06403,2.08973,-0.0257003,0.3755,0.432031,495.82,596,152.675,168.43,0.0211668,0.237191
52.173,21.7241,14.3535,21.9109,14.3427,0.187117,3.44564,0.397312,3.50863,0,0.0629855,2.06407,2.0898,-0.0257271,0.375508,0.43222,495.819,596,152.672,168.43,0.0211668,0.237191
52.1734,21.7233,14.3547,21.9109,14.3427,0.187983,3.44543,0.39734,3.50595,0,0.0605238,2.06422,2.0898,-0.0255759,0.375534,0.432409,495.81,596,152.664,168.43,0.0211668,0.237191
52.1734,21.7231,14.3549,21.91,14.3443,0.18719,3.44538,0.397346,3.50333,0,0.0579456,2.06426,2.09002,-0.0257645,0.37554,0.432598,495.78,596,152.662,168.43,0.0211668,0.237191
52.1755,21.719,14.3607,21.91,14.3443,0.191654,3.44432,0.397478,3.50075,0,0.056439,2.06503,2.09002,-0.0249958,0.375663,0.432786,495.671,596,152.619,168.43,0.0211668,0.237191
52.1756,21.7188,14.361,21.9063,14.3506,0.187787,3.44426,0.397483,3.49823,0,0.0539632,2.06506,2.09093,-0.0258646,0.375669,0.432974,495.62,596,152.617,168.43,0.0211668,0.237191
52.1829,21.7042,14.3819,21.9063,14.3506,0.204499,3.44045,0.397836,3.49575,0,0.0553038,2.06782,2.09093,-0.0231032,0.376001,0.433162,495.112,596,152.463,164.56,0.0211668,0.237191
52.183,21.7041,14.3821,21.9063,14.3506,0.2047,3.4404,0.397839,3.49332,0,0.0529177,2.06786,2.09093,-0.0230718,0.376004,0.43335,495.062,596,152.461,165.02,0.0211668,0.237191
52.183,21.704,14.3822,21.9063,14.3506,0.204757,3.44039,0.39784,3.49094,0,0.0505492,2.06786,2.09093,-0.0230629,0.376005,0.433539,495.056,596,152.46,165.02,0.0211668,0.237191
52.1832,21.7037,14.3826,21.8934,14.3731,0.189912,3.44032,0.397845,3.48861,0,0.0482916,2.06792,2.09413,-0.0262131,0.37601,0.433727,495.054,596,152.457,165.02,0.0211668,0.237191
52.1845,21.701,14.3864,21.8934,14.3731,0.192826,3.43962,0.397891,3.48632,0,0.0467076,2.06843,2.09413,-0.0257049,0.376053,0.433916,494.993,596,152.429,165.02,0.0211668,0.237191
52.1846,21.7008,14.3867,21.8908,14.3775,0.190227,3.43956,0.397894,3.48409,0,0.0445268,2.06847,2.09478,-0.026312,0.376056,0.434104,494.943,596,152.426,165.02,0.0211668,0.237191
52.1848,21.7006,14.3871,21.8908,14.3775,0.190516,3.43949,0.397899,3.4819,0,0.0424106,2.06852,2.09478,-0.026261,0.37606,0.434289,494.935,596,152.423,165.02,0.0211668,0.237191
52.1849,21.7004,14.3874,21.8904,14.3783,0.190296,3.43944,0.397902,3.47976,0,0.0403281,2.06856,2.09488,-0.0263258,0.376063,0.434472,494.925,596,152.421,165.02,0.0211668,0.237191
52.185,21.7001,14.3878,21.8904,14.3783,0.190566,3.43937,0.397906,3.47768,0,0.0383045,2.06861,2.09488,-0.026278,0.376067,0.434652,494.917,596,152.419,165.02,0.0211668,0.237191
52.1851,21.6999,14.388,21.89,14.379,0.190354,3.43932,0.397909,3.47563,0,0.0363182,2.06864,2.09499,-0.0263421,0.37607,0.434829,494.907,596,152.416,165.02,0.0211668,0.237191
52.1851,21.6998,14.3881,21.89,14.379,0.190417,3.4393,0.39791,3.47364,0,0.0343413,2.06866,2.09499,-0.026331,0.376071,0.435003,494.899,596,152.416,165.02,0.0211668,0.237191
52.1853,21.6995,14.3886,21.8898,14.3794,0.190486,3.43922,0.397915,3.4717,0,0.0324754,2.06871,2.09505,-0.0263348,0.376075,0.435173,494.897,596,152.412,165.02,0.0211668,0.237191
52.1853,21.6994,14.3887,21.8898,14.3794,0.190584,3.4392,0.397916,3.4698,0,0.0306045,2.06873,2.09505,-0.0263173,0.376077,0.43534,494.886,596,152.411,165.02,0.0211668,0.237191
52.1855,21.6992,14.389,21.8895,14.3799,0.190487,3.43913,0.39792,3.46796,0,0.0288233,2.06878,2.09514,-0.0263586,0.37608,0.435503,494.883,596,152.409,165.02,0.0211668,0.237191
52.1952,21.6798,14.4165,21.8895,14.3799,0.212793,3.43414,0.398093,3.46616,0,0.0320243,2.07243,2.09514,-0.0227089,0.376242,0.435663,494.201,596,152.201,165.02,0.0211668,0.237191
52.1953,21.6795,14.4169,21.8725,14.4091,0.193121,3.43406,0.398094,3.46441,0,0.0303487,2.07248,2.09949,-0.0270073,0.376243,0.435819,494.153,596,152.198,165.02,0.0211668,0.237191
52.1954,21.6793,14.4172,21.8725,14.4091,0.193354,3.43401,0.398095,3.46271,0,0.0287048,2.07252,2.09949,-0.0269658,0.376244,0.435972,494.143,596,152.195,165.02,0.0211668,0.237191
52.1955,21.6791,14.4175,21.8725,14.4091,0.193581,3.43395,0.398095,3.46106,0,0.027108,2.07256,2.09949,-0.0269254,0.376245,0.436121,494.134,596,152.193,165.02,0.0211668,0.237191
52.1957,21.6788,14.4178,21.8725,14.4091,0.193854,3.43388,0.398096,3.45945,0,0.0255707,2.07261,2.09949,-0.026877,0.376246,0.436268,494.126,596,152.19,165.02,0.0211668,0.237191
52.1957,21.6788,14.4179,21.8721,14.4099,0.193422,3.43387,0.398096,3.4579,0,0.0240252,2.07262,2.0996,-0.0269814,0.376246,0.436411,494.117,596,152.19,165.02,0.0211668,0.237191
52.1959,21.6784,14.4184,21.8721,14.4099,0.193818,3.43378,0.398097,3.45639,0,0.022615,2.07269,2.0996,-0.0269111,0.376247,0.436552,494.116,596,152.186,165.02,0.0211668,0.237191
52.1959,21.6784,14.4184,21.8719,14.4102,0.193638,3.43377,0.398097,3.45494,0,0.0211622,2.07269,2.09965,-0.0269547,0.376247,0.43669,494.102,596,152.186,165.02,0.0211668,0.237191
52.196,21.6781,14.4189,21.8716,14.4106,0.193769,3.43368,0.398098,3.45353,0,0.0198427,2.07276,2.0997,-0.0269463,0.376248,0.436825,494.101,596,152.182,165.02,0.0211668,0.237191
52.1963,21.6776,14.4197,21.8713,14.4112,0.193928,3.43355,0.3981,3.45217,0,0.018613,2.07285,2.0998,-0.0269421,0.376249,0.436956,494.088,596,152.177,165.02,0.0211668,0.237191
52.2102,21.6498,14.4586,21.8713,14.4112,0.226555,3.42647,0.398008,3.45085,0,0.0243864,2.07806,2.0998,-0.0217307,0.376161,0.437084,493.097,596,151.876,165.02,0.0211668,0.237191
52.2104,21.6492,14.4593,21.8713,14.4112,0.227229,3.42633,0.398003,3.44959,0,0.0232575,2.07816,2.0998,-0.0216315,0.376156,0.437208,493.049,596,151.87,165.02,0.0211668,0.237191
52.2104,21.6492,14.4593,21.8464,14.4535,0.197264,3.42633,0.398003,3.44838,0,0.0220442,2.07816,2.10625,-0.0280813,0.376156,0.437328,493.03,596,151.87,165.02,0.0211668,0.237191
52.2106,21.6488,14.4598,21.8464,14.4535,0.197653,3.42624,0.398,3.44721,0,0.0209727,2.07823,2.10625,-0.0280115,0.376153,0.437444,493.029,596,151.866,165.02,0.0211668,0.237191
52.2107,21.6487,14.46,21.8459,14.4542,0.197299,3.42621,0.397999,3.44609,0,0.0198872,2.07826,2.10637,-0.0281076,0.376152,0.437554,493.016,596,151.865,165.02,0.0211668,0.237191
52.2109,21.6482,14.4607,21.8456,14.4548,0.197461,3.42608,0.397995,3.44502,0,0.0189419,2.07835,2.10645,-0.0281032,0.376148,0.437659,493.011,596,151.859,165.02,0.0211668,0.237191
52.2109,21.6482,14.4607,21.8456,14.4548,0.197489,3.42608,0.397995,3.444,0,0.0179284,2.07835,2.10645,-0.0280981,0.376148,0.437757,492.993,596,151.859,165.02,0.0211668,0.237191
52.2111,21.6478,14.4613,21.8456,14.4548,0.197909,3.42597,0.397991,3.44303,0,0.0170584,2.07843,2.10645,-0.0280231,0.376145,0.437848,492.992,596,151.855,165.02,0.0211668,0.237191
52.2112,21.6477,14.4614,21.845,14.4557,0.197391,3.42596,0.39799,3.44211,0,0.0161521,2.07844,2.1066,-0.0281569,0.376144,0.43793,492.978,596,151.854,165.02,0.0211668,0.237191
52.2114,21.6472,14.4622,21.8447,14.4563,0.197615,3.42581,0.397985,3.44123,0,0.0154212,2.07855,2.10669,-0.0281428,0.376139,0.438004,492.975,596,151.848,165.02,0.0211668,0.237191
52.2115,21.6471,14.4623,21.8447,14.4563,0.19768,3.4258,0.397985,3.44041,0,0.0146112,2.07856,2.10669,-0.028131,0.376139,0.438069,492.955,596,151.847,165.02,0.0211668,0.237191
52.2116,21.6468,14.4626,21.8441,14.4574,0.197324,3.42573,0.397982,3.43963,0,0.0139021,2.07861,2.10685,-0.0282417,0.376137,0.438126,492.952,596,151.844,165.02,0.0211668,0.237191
52.2155,21.6389,14.4736,21.8441,14.4574,0.205804,3.42373,0.3979,3.4389,0,0.0151716,2.08009,2.10685,-0.0267659,0.376059,0.438174,492.703,596,151.758,165.02,0.0211668,0.237191
52.2156,21.6387,14.474,21.837,14.4693,0.198332,3.42367,0.397898,3.43822,0,0.0145532,2.08013,2.10874,-0.0286049,0.376056,0.438213,492.655,596,151.756,165.02,0.0211668,0.237191
52.2227,21.6244,14.4937,21.837,14.4693,0.21393,3.42008,0.397709,3.43759,0,0.017512,2.08279,2.10874,-0.0259496,0.375878,0.438243,492.176,596,151.601,165.02,0.0211668,0.237191
52.2228,21.6241,14.494,21.8243,14.4905,0.200172,3.42001,0.397705,3.43701,0,0.0169977,2.08284,2.11205,-0.0292149,0.375874,0.438264,492.129,596,151.598,165.02,0.0211668,0.237191
52.2229,21.624,14.4943,21.8243,14.4905,0.200353,3.41997,0.397703,3.43647,0,0.0165076,2.08287,2.11205,-0.029182,0.375871,0.438276,492.119,596,151.596,165.02,0.0211668,0.237191
52.2231,21.6236,14.4947,21.8239,14.4911,0.200271,3.41989,0.397698,3.43599,0,0.0161012,2.08293,2.11216,-0.0292261,0.375867,0.438278,492.113,596,151.592,165.02,0.0211668,0.237191
52.2232,21.6235,14.4949,21.8239,14.4911,0.200419,3.41985,0.397696,3.43555,0,0.0157002,2.08296,2.11216,-0.0291992,0.375865,0.438271,492.101,596,151.591,165.02,0.0211668,0.237191
52.2233,21.6232,14.4953,21.8235,14.4918,0.200323,3.41977,0.397691,3.43516,0,0.0153897,2.08301,2.11226,-0.029245,0.375861,0.438256,492.096,596,151.588,165.02,0.0211668,0.237191
52.2234,21.6229,14.4957,21.8235,14.4918,0.200586,3.41971,0.397687,3.43482,0,0.0151139,2.08306,2.11226,-0.0291974,0.375857,0.438234,492.085,596,151.585,165.02,0.0211668,0.237191
52.2236,21.6227,14.496,21.823,14.4926,0.200332,3.41964,0.397684,3.43453,0,0.0148856,2.08311,2.11239,-0.0292774,0.375853,0.438204,492.076,596,151.582,165.02,0.0211668,0.237191
52.2236,21.6225,14.4963,21.823,14.4926,0.200497,3.4196,0.397681,3.43429,0,0.0146831,2.08314,2.11239,-0.0292475,0.375851,0.438167,492.066,596,151.58,165.02,0.0211668,0.237191
52.2238,21.6223,14.4966,21.8226,14.4932,0.200359,3.41955,0.397678,3.43409,0,0.0145462,2.08318,2.11248,-0.0292973,0.375848,0.438123,492.061,596,151.578,165.02,0.0211668,0.237191
52.2356,21.5983,14.5295,21.8226,14.4932,0.227274,3.41354,0.39726,3.43395,0,0.0204084,2.08763,2.11248,-0.0248452,0.375452,0.438072,491.235,596,151.317,165.02,0.0211668,0.237191
52.2358,21.5978,14.5301,21.8014,14.5284,0.203529,3.41343,0.397251,3.43385,0,0.0204203,2.08771,2.11789,-0.0301754,0.375444,0.438015,491.187,596,151.312,165.02,0.0211668,0.237191
52.2359,21.5977,14.5303,21.8014,14.5284,0.203683,3.41339,0.397248,3.4338,0,0.0204095,2.08774,2.11789,-0.0301473,0.375441,0.437951,491.172,596,151.31,165.02,0.0211668,0.237191
52.2361,21.5973,14.5308,21.8014,14.5284,0.204044,3.4133,0.397241,3.4338,0,0.0204981,2.08781,2.11789,-0.0300816,0.375435,0.43788,491.166,596,151.306,165.02,0.0211668,0.237191
52.2361,21.5973,14.5308,21.8008,14.5292,0.203527,3.4133,0.397241,3.4338,0,0.0205005,2.08781,2.11802,-0.0302115,0.375435,0.437804,491.154,596,151.306,165.02,0.0211668,0.237191
52.2364,21.5966,14.5317,21.8008,14.5292,0.204219,3.41313,0.397228,3.4338,0,0.0206706,2.08794,2.11802,-0.0300854,0.375422,0.43772,491.153,596,151.299,165.02,0.0211668,0.237191
52.2366,21.5962,14.5323,21.8008,14.5292,0.204648,3.41303,0.39722,3.4338,0,0.0207754,2.08801,2.11802,-0.0300077,0.375414,0.43763,491.129,596,151.294,165.02,0.0211668,0.237191
52.2367,21.596,14.5326,21.8005,14.5297,0.204514,3.41298,0.397216,3.4338,0,0.0208208,2.08805,2.1181,-0.0300538,0.375411,0.437532,491.114,596,151.292,165.02,0.0211668,0.237191
52.2369,21.5957,14.533,21.8005,14.5297,0.204869,3.41289,0.397209,3.4338,0,0.0209073,2.08811,2.1181,-0.0299896,0.375405,0.437428,491.107,596,151.289,165.02,0.0211668,0.237191
52.2369,21.5956,14.5332,21.7999,14.5307,0.204341,3.41287,0.397208,3.4338,0,0.0209306,2.08813,2.11826,-0.0301282,0.375403,0.437315,491.095,596,151.288,165.02,0.0211668,0.237191
52.2371,21.5952,14.5337,21.7995,14.5314,0.204371,3.41277,0.3972,3.4338,0,0.0210305,2.0882,2.11835,-0.0301468,0.375395,0.437195,491.091,596,151.283,165.02,0.0211668,0.237191
52.2374,21.5947,14.5344,21.7991,14.5321,0.20441,3.41264,0.39719,3.4338,0,0.0211563,2.0883,2.11847,-0.0301696,0.375386,0.437066,491.077,596,151.278,165.02,0.0211668,0.237191
52.2505,21.568,14.5706,21.7991,14.5321,0.234296,3.40602,0.396621,3.4338,0,0.0277826,2.09321,2.11847,-0.0252529,0.374848,0.436929,490.153,596,150.988,165.02,0.0211668,0.237191
52.2508,21.5674,14.5714,21.7991,14.5321,0.235024,3.40587,0.396607,3.4338,0,0.0279313,2.09332,2.11847,-0.0251425,0.374835,0.436784,490.105,596,150.981,165.02,0.0211668,0.237191
52.2508,21.5673,14.5715,21.7746,14.5719,0.20737,3.40585,0.396605,3.4338,0,0.0279528,2.09334,2.12442,-0.0310787,0.374833,0.43663,490.084,596,150.98,165.02,0.0211668,0.237191
52.251,21.5668,14.5721,21.7746,14.5719,0.20781,3.40574,0.396595,3.4338,0,0.0280616,2.09342,2.12442,-0.030998,0.374824,0.436468,490.08,596,150.976,165.02,0.0211668,0.237191
52.2511,21.5668,14.5722,21.7741,14.5728,0.207312,3.40573,0.396595,3.4338,0,0.0280697,2.09343,2.12455,-0.0311214,0.374823,0.436298,490.065,596,150.975,165.02,0.0211668,0.237191
52.2512,21.5665,14.5726,21.7736,14.5735,0.207192,3.40565,0.396587,3.4338,0,0.028155,2.09349,2.12466,-0.0311729,0.374816,0.436119,490.064,596,150.971,165.02,0.0211668,0.237191
52.2512,21.5665,14.5726,21.7736,14.5735,0.207194,3.40564,0.396587,3.4338,0,0.0281556,2.09349,2.12466,-0.0311725,0.374816,0.435931,490.051,596,150.971,165.02,0.0211668,0.237191
52.2514,21.5661,14.5731,21.7733,14.5741,0.207233,3.40555,0.396578,3.4338,0,0.0282481,2.09356,2.12475,-0.0311876,0.374807,0.435734,490.051,596,150.967,165.02,0.0211668,0.237191
52.2515,21.5659,14.5733,21.7733,14.5741,0.207371,3.40552,0.396575,3.4338,0,0.0282824,2.09358,2.12475,-0.0311621,0.374805,0.435528,490.038,596,150.966,165.02,0.0211668,0.237191
52.2528,21.5632,14.577,21.7729,14.5748,0.20967,3.40484,0.396512,3.4338,0,0.0289598,2.09409,2.12486,-0.0307737,0.374745,0.435314,489.984,596,150.936,165.02,0.0211668,0.237191
52.2582,21.5522,14.5917,21.7729,14.5748,0.221276,3.40214,0.396256,3.4338,0,0.0316643,2.09609,2.12486,-0.0287663,0.374502,0.435091,489.595,596,150.817,165.02,0.0211668,0.237191
52.2583,21.5521,14.592,21.7729,14.5748,0.221469,3.40209,0.396251,3.4338,0,0.0317075,2.09613,2.12486,-0.0287342,0.374498,0.43486,489.546,596,150.815,165.02,0.16986,0.225405
52.2583,21.5519,14.5922,21.7729,14.5748,0.221638,3.40206,0.396247,3.4338,0,0.031745,2.09615,2.12486,-0.0287063,0.374494,0.434621,489.54,596,150.814,165.02,0.16986,0.201948
52.2584,21.5518,14.5924,21.7729,14.5748,0.221797,3.40202,0.396243,3.4338,0,0.0317803,2.09618,2.12486,-0.0286799,0.374488,0.434374,489.535,596,150.812,165.02,0.16986,0.202081
52.2585,21.5516,14.5926,21.7729,14.5748,0.221954,3.40199,0.396237,3.4338,0,0.0318148,2.09621,2.12486,-0.0286539,0.374481,0.434119,489.529,596,150.811,165.02,0.16986,0.201656
52.2609,21.5466,14.5992,21.7729,14.5748,0.227522,3.40117,0.393873,3.4338,0,0.0326308,2.09711,2.12486,-0.0277491,0.371708,0.433857,489.396,596,150.749,165.02,0.16986,0.209902
52.261,21.5464,14.5995,21.7558,14.6023,0.209382,3.40114,0.393681,3.4338,0,0.0326593,2.09715,2.12915,-0.0319935,0.371531,0.433587,489.358,596,150.745,165.02,0.16986,0.209902
52.2611,21.5463,14.5996,21.7558,14.6023,0.209466,3.40113,0.393611,3.4338,0,0.0326693,2.09717,2.12915,-0.031978,0.371468,0.433311,489.351,596,150.744,165.02,0.16986,0.209902
52.2611,21.5461,14.5999,21.693,14.7107,0.184024,3.40111,0.393463,3.4338,0,0.0326897,2.0972,2.13567,-0.0384636,0.371335,0.433027,489.349,596,150.741,165.02,0.16986,0.209902
52.2612,21.546,14.6,21.693,14.7107,0.184023,3.4011,0.393367,3.4338,0,0.0327027,2.09722,2.13567,-0.0384428,0.37125,0.432737,489.343,596,150.739,165.02,0.16986,0.209902
52.2612,21.546,14.6001,21.6927,14.7112,0.184068,3.4011,0.393347,3.4338,0,0.0327053,2.09723,2.13574,-0.0385097,0.371233,0.432443,489.34,596,150.738,165.02,0.16986,0.209902
52.2613,21.5457,14.6004,21.6927,14.7112,0.184066,3.40107,0.393119,3.4338,0,0.032734,2.09727,2.13574,-0.0384625,0.371037,0.432143,489.339,596,150.734,165.02,0.16986,0.209902
52.2615,21.5453,14.601,21.6927,14.7112,0.184064,3.40102,0.39273,3.4338,0,0.032779,2.09735,2.13574,-0.0383855,0.370719,0.431842,489.332,596,150.726,165.02,0.16986,0.209902
52.2616,21.5451,14.6012,21.6925,14.7116,0.184102,3.401,0.392564,3.4338,0,0.0327978,2.09738,2.1358,-0.0384157,0.370584,0.431542,489.32,596,150.723,165.02,0.16986,0.209902
52.2618,21.5447,14.6018,21.6925,14.7116,0.184102,3.40096,0.392162,3.4338,0,0.0328412,2.09746,2.1358,-0.0383392,0.370272,0.431245,489.316,596,150.715,165.02,0.16986,0.209902
52.262,21.5445,14.6021,21.6922,14.712,0.184138,3.40094,0.391943,3.4338,0,0.0328646,2.0975,2.13586,-0.0383579,0.370103,0.430951,489.305,596,150.711,165.02,0.16986,0.209902
52.2622,21.544,14.6027,21.6918,14.7126,0.184192,3.40089,0.391497,3.4338,0,0.0329113,2.09758,2.13595,-0.0383606,0.36977,0.430658,489.299,596,150.701,165.02,0.16986,0.209902
52.2624,21.5435,14.6034,21.6913,14.7135,0.184269,3.40084,0.390999,3.4338,0,0.0329643,2.09768,2.13606,-0.0383857,0.369405,0.430369,489.288,596,150.69,165.02,0.16986,0.209902
52.269,21.5301,14.6214,21.6913,14.7135,0.185663,3.39862,0.384004,3.4338,0,0.0351785,2.10008,2.13606,-0.0359833,0.362769,0.430081,489.11,596,150.452,165.02,0.16986,0.209902
52.275,21.5178,14.6378,21.6913,14.7135,0.189277,3.39604,0.381401,3.4338,0,0.0377632,2.10224,2.13606,-0.0338209,0.360338,0.429797,488.73,596,150.291,165.02,0.16986,0.221099
52.2751,21.5175,14.6382,21.667,14.7515,0.18761,3.39598,0.381355,3.4338,0,0.037822,2.10229,2.14132,-0.0390253,0.360291,0.429515,488.68,596,150.288,165.02,0.16986,0.221099
52.2752,21.5174,14.6383,21.667,14.7515,0.187609,3.39596,0.381339,3.4338,0,0.037843,2.10231,2.14132,-0.0390083,0.360275,0.429235,488.67,596,150.287,165.02,0.16986,0.221099
